Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s),temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),precipitation (mm),surface_pressure (hPa),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),shortwave_radiation (W/m²)
01-01-2020 00:00,35,57,6.2,28.05,19.92,1.4,8.2,0.5,78.83,1.88,167.9,NA,NA,NA,NA,22.15,80.75,NA,274.75,NA,NA,NA,724,NA,18.8,94,17.8,0.00,913.0,96,18.1,103,0.0
01-01-2020 01:00,46,69,3.78,28.85,18.38,1.75,8.17,0.52,74.26,1.7,168.25,NA,NA,NA,NA,21.92,82,NA,276.75,NA,NA,NA,723.75,NA,18.8,92,17.5,0.00,912.6,98,16.9,102,0.0
01-01-2020 02:00,37,67,5.45,24.78,17.6,2.17,8.3,0.39,73.19,2.03,168.32,NA,NA,NA,NA,21.98,81.75,NA,277.5,NA,NA,NA,723,NA,18.3,94,17.4,0.00,911.9,93,15.7,101,0.0
01-01-2020 03:00,31,58,7.4,25.8,19.75,1.98,8.38,0.36,70.34,1.82,156.7,NA,NA,NA,NA,21.85,81.75,NA,277.75,NA,NA,NA,723,NA,18.2,95,17.4,0.00,911.5,98,14.2,99,0.0
01-01-2020 04:00,28,48,5,22.02,15.78,1.48,8.45,0.26,71.35,1.65,157.55,NA,NA,NA,NA,21.67,81.5,NA,274.5,NA,NA,NA,723,NA,18.1,95,17.4,0.00,911.8,100,14.2,99,0.0
01-01-2020 05:00,26,40,6.52,28.28,20.35,1.1,8,0.33,58.86,1.75,167.85,NA,NA,NA,NA,21.7,81.25,NA,274.5,NA,NA,NA,723,NA,18.2,97,17.8,0.00,912.0,31,14.2,99,0.0
01-01-2020 06:00,34,51,16.45,37.2,33.2,4.35,8.22,0.58,35.28,2.22,174.02,NA,NA,NA,NA,21.58,82,NA,271.5,NA,NA,NA,724,NA,18.4,97,17.8,0.00,912.5,66,13.4,98,0.0
01-01-2020 07:00,43,71,37.05,42.2,52.3,3.02,8.35,0.96,27.81,3.05,170.15,NA,NA,NA,NA,21.8,81,NA,272.5,NA,NA,NA,724.75,NA,19.2,92,17.8,0.00,913.5,58,16.4,99,35.0
01-01-2020 08:00,59,92,33.95,42.08,49.98,3.55,8.35,0.9,35.2,3.38,163.62,NA,NA,NA,NA,23.1,74.75,NA,267.25,NA,NA,NA,725.5,NA,21.3,78,17.4,0.00,915.1,65,18.5,103,195.0
01-01-2020 09:00,52,100,11.05,29.28,24.52,3.02,8.3,0.39,57.88,2.72,172.62,NA,NA,NA,NA,23.28,73,NA,276.25,NA,NA,NA,726,NA,23.2,67,16.7,0.00,916.0,84,18.2,108,345.0
01-01-2020 10:00,39,67,30.62,44.12,48.4,2.6,8.35,0.84,41.56,2.78,174.18,NA,NA,NA,NA,24.15,69.25,NA,259.5,NA,NA,NA,726.75,NA,24.2,62,16.4,0.20,916.2,83,16.6,112,487.0
01-01-2020 11:00,41,81,24.45,40.4,41.35,2.88,8.33,0.51,49.02,3.18,179.77,NA,NA,NA,NA,24.95,65.25,NA,256,NA,NA,NA,726,NA,25.4,57,16.2,0.40,915.9,85,15.1,118,621.0
01-01-2020 12:00,24,56,21.48,44.42,41.08,1.75,8.3,0.56,48.19,2.75,184.75,NA,NA,NA,NA,24.78,66.25,NA,266,NA,NA,NA,725.75,NA,25.7,59,17.1,0.40,915.1,85,15.7,110,735.0
01-01-2020 13:00,21,51,31.9,50.68,52.9,2.2,8.4,0.87,42.4,2.82,184.4,NA,NA,NA,NA,24.85,65.75,NA,255.25,NA,NA,NA,724.5,NA,26.4,57,17.3,0.10,914.2,79,13.0,109,589.0
01-01-2020 14:00,23,79,21.42,38.35,37.8,1.35,8.32,0.56,60.38,3.25,183.08,NA,NA,NA,NA,25.8,60.75,NA,263,NA,NA,NA,723.5,NA,26.9,55,17.0,0.00,913.4,88,12.3,111,626.0
01-01-2020 15:00,15,51,13.05,32.67,28,1.05,8.25,0.42,59.7,2.22,191.85,NA,NA,NA,NA,25.58,61,NA,262,NA,NA,NA,723,NA,24.9,63,17.4,0.20,912.7,84,15.0,132,366.0
01-01-2020 16:00,9,47,22.35,43.55,41.35,1,8.2,0.63,48.59,1.92,178.45,NA,NA,NA,NA,25.32,63.25,NA,266.75,NA,NA,NA,723,NA,24.6,67,18.1,0.50,912.7,74,8.2,119,254.0
01-01-2020 17:00,16,58,26.72,52.75,49.8,4.42,8.2,0.96,29.38,3.02,175.58,NA,NA,NA,NA,25.22,63.5,NA,278.25,NA,NA,NA,723.25,NA,23.5,70,17.7,0.10,912.9,76,10.7,130,141.0
01-01-2020 18:00,18,66,36.22,56.1,59.3,3.42,8.15,1.28,16.12,5.92,178.35,NA,NA,NA,NA,24.2,68.5,NA,279,NA,NA,NA,724,NA,22.3,79,18.4,0.00,913.3,61,8.4,110,11.0
01-01-2020 19:00,26,69,42.4,57.92,65.3,5.15,8.28,1.54,8.28,5.15,176.3,NA,NA,NA,NA,23.6,74.25,NA,275.5,NA,NA,NA,725,NA,21.8,81,18.4,0.00,914.1,31,9.1,108,0.0
01-01-2020 20:00,35,79,44.28,57.85,66.78,2.4,8.45,1.36,8.75,8.4,176.77,NA,NA,NA,NA,23.28,76,NA,268.25,NA,NA,NA,725.5,NA,21.3,83,18.2,0.00,915.0,30,10.9,99,0.0
01-01-2020 21:00,30,76,42.62,54.15,63.42,1.75,8.5,0.83,10.26,4.5,174.7,NA,NA,NA,NA,22.8,78.75,NA,260.25,NA,NA,NA,726,NA,20.6,87,18.3,0.00,915.4,24,11.7,101,0.0
01-01-2020 22:00,23,63,22.48,42.4,40.83,0.9,8.68,0.6,14.11,3.4,171.3,NA,NA,NA,NA,22.3,81.25,NA,274.5,NA,NA,NA,726,NA,19.9,91,18.5,0.00,915.7,26,12.0,99,0.0
01-01-2020 23:00,15,46,15.72,37.17,32.52,1.98,8.28,0.3,20.82,2.33,166.38,NA,NA,NA,NA,21.88,83.5,NA,265.5,NA,NA,NA,726,NA,19.3,97,18.8,0.00,915.5,100,11.0,101,0.0
02-01-2020 00:00,9,34,12.78,26.83,24.65,0.38,8.33,0.24,30.51,1.65,161.22,NA,NA,NA,NA,21.48,85.5,NA,267.25,NA,NA,NA,725,NA,19.9,92,18.6,0.00,915.2,98,13.5,106,0.0
02-01-2020 01:00,7,20,4.28,16.65,12.35,0.65,8.38,0.2,47.73,1.6,161.02,NA,NA,NA,NA,21.45,85.25,NA,275,NA,NA,NA,725,NA,19.8,93,18.7,0.00,914.5,28,10.9,107,0.0
02-01-2020 02:00,6,8,2.22,12.32,8.32,0.7,8.4,0.2,58.3,1.38,159.85,NA,NA,NA,NA,21.7,84,NA,280.25,NA,NA,NA,724.5,NA,19.1,97,18.6,0.00,913.7,52,9.7,105,0.0
02-01-2020 03:00,4,6,4.05,15.22,11.4,0.7,8.28,0.34,54.11,1.4,163.98,NA,NA,NA,NA,22,81.25,NA,273,NA,NA,NA,724,NA,18.9,98,18.6,0.00,913.3,60,10.4,110,0.0
02-01-2020 04:00,6,13,2.12,12.42,8.38,0.6,8.32,0.24,57.72,1.42,167.73,NA,NA,NA,NA,22,81,NA,261,NA,NA,NA,724,NA,18.8,98,18.5,0.00,913.3,92,11.6,116,0.0
02-01-2020 05:00,6,13,9.2,26.78,21.75,1.05,8.4,0.38,33.99,1.48,168.58,NA,NA,NA,NA,22.02,80.5,NA,275,NA,NA,NA,724.25,NA,18.8,98,18.6,0.00,913.1,89,10.7,110,0.0
02-01-2020 06:00,13,27,18.65,37.6,35.15,2.7,8.35,0.62,17.53,2.08,169.35,NA,NA,NA,NA,22.05,81.25,NA,262,NA,NA,NA,725.5,NA,19.3,94,18.4,0.00,914.1,96,12.4,116,0.0
02-01-2020 07:00,21,49,17.55,35.88,33.35,2.3,8.45,0.72,18.29,2.2,169.6,NA,NA,NA,NA,22.25,79.25,NA,279.5,NA,NA,NA,726.25,NA,19.7,93,18.5,0.00,915.3,41,15.1,118,25.0
02-01-2020 08:00,23,59,10.65,32.48,25.92,2.6,8.4,0.58,32.61,2.15,165.3,NA,NA,NA,NA,22.75,74.5,NA,245.25,NA,NA,NA,727,NA,21.6,80,18.0,0.00,916.5,100,14.4,127,163.0
02-01-2020 09:00,27,48,10.25,35,26.95,1.45,8.48,0.54,30.84,2.2,166.5,NA,NA,NA,NA,23.08,73,NA,216.5,NA,NA,NA,727.75,NA,23.3,70,17.5,0.10,917.3,92,14.3,133,315.0
02-01-2020 10:00,25,56,10.3,34.67,26.82,2.55,8.52,0.64,39.36,2.58,165.9,NA,NA,NA,NA,23.67,71,NA,198.75,NA,NA,NA,728,NA,24.4,64,17.2,0.10,917.3,35,12.8,142,426.0
02-01-2020 11:00,23,59,6.65,26.52,19.52,0.88,8.55,0.46,62.19,2.58,169.1,NA,NA,NA,NA,24.5,66.75,NA,194.75,NA,NA,NA,727.25,NA,25.5,59,16.8,0.30,917.0,38,12.3,148,634.0
02-01-2020 12:00,25,50,16.88,34.67,32.15,1.48,8.55,0.43,75.23,2.22,174.15,NA,NA,NA,NA,26.17,58.75,NA,224.25,NA,NA,NA,726.25,NA,26.2,56,16.6,0.30,916.0,44,10.6,156,641.0
02-01-2020 13:00,20,52,33.2,38.9,47.68,1.5,8.48,0.44,67.68,2.53,191.6,NA,NA,NA,NA,26.95,53.25,NA,231.75,NA,NA,NA,724.75,NA,26.9,52,16.2,0.00,915.1,40,9.4,162,632.0
02-01-2020 14:00,15,57,26.48,46.82,46.45,4.78,8.3,0.38,91.03,2.45,183.12,NA,NA,NA,NA,27.72,50,NA,201.5,NA,NA,NA,724,NA,27.2,49,15.7,0.00,914.1,31,9.1,171,573.0
02-01-2020 15:00,25,76,5.8,29.9,20.62,2.4,8.1,0.4,114.87,2.58,196.58,NA,NA,NA,NA,27.85,48,NA,166.75,NA,NA,NA,723.25,NA,27.0,50,15.6,0.10,913.6,28,11.3,158,520.0
02-01-2020 16:00,16,52,3.35,26.52,16.82,2.17,8.28,0.35,119.22,2.15,216.65,NA,NA,NA,NA,27.62,49,NA,119.5,NA,NA,NA,723.25,NA,25.9,56,16.5,0.10,913.5,45,10.2,148,354.0
02-01-2020 17:00,14,61,4.05,32.45,20.6,1.72,8.35,0.42,62.41,2.58,194.3,NA,NA,NA,NA,26.25,55,NA,200.5,NA,NA,NA,724,NA,25.0,62,17.2,0.00,913.8,63,9.2,135,127.0
02-01-2020 18:00,20,69,9,42,29.68,1.85,8.12,0.75,26.52,2.58,178.65,NA,NA,NA,NA,25,61.25,NA,280,NA,NA,NA,724.5,NA,23.1,72,17.9,0.00,913.8,20,10.3,126,14.0
02-01-2020 19:00,23,62,27.75,60.42,54.72,3.2,8.28,1.59,1.94,4.9,177.82,NA,NA,NA,NA,24.48,63.5,NA,281,NA,NA,NA,725,NA,22.6,75,17.9,0.00,914.7,51,11.6,126,0.0
02-01-2020 20:00,32,97,32.12,61.68,58.92,2.72,8.3,1.45,NA,9.57,189.85,NA,NA,NA,NA,24.15,65.5,NA,279.75,NA,NA,NA,726,NA,22.1,77,18.0,0.00,915.3,93,12.5,129,0.0
02-01-2020 21:00,33,93,25.67,58.18,51.82,2.22,8.3,0.97,0.02,6.98,197.45,NA,NA,NA,NA,23.8,68.5,NA,265.25,NA,NA,NA,726,NA,21.5,81,18.2,0.00,915.9,91,12.9,120,0.0
02-01-2020 22:00,30,80,9.72,44.08,31.33,2.17,8.38,0.46,11.22,5.75,202.3,NA,NA,NA,NA,23.22,73.75,NA,266.25,NA,NA,NA,726,NA,20.8,87,18.5,0.00,915.9,85,13.4,121,0.0
02-01-2020 23:00,25,65,6.8,34.38,23.8,2.08,8.3,0.1,23.1,3.78,202.58,NA,NA,NA,NA,22.67,78.5,NA,272.5,NA,NA,NA,726,NA,20.2,92,18.8,0.00,915.4,84,14.0,119,0.0
03-01-2020 00:00,22,46,3.88,24.82,16.33,2.12,8.43,0.14,37.24,2.3,177.52,NA,NA,NA,NA,22.25,82.5,NA,272.5,NA,NA,NA,725.75,NA,19.6,97,19.1,0.00,914.8,10,14.0,119,0.0
03-01-2020 01:00,18,35,2.75,17.23,11.42,2,8.6,0.2,47.52,2.1,164.78,NA,NA,NA,NA,22.05,84.5,NA,262.5,NA,NA,NA,725,NA,19.4,98,19.1,0.00,914.0,85,13.6,122,0.0
03-01-2020 02:00,16,32,2.2,17.55,11.1,1.72,8.65,0.16,50.54,1.83,160.32,NA,NA,NA,NA,22.1,82.5,NA,257,NA,NA,NA,724,NA,19.3,99,19.1,0.00,913.1,99,12.4,120,0.0
03-01-2020 03:00,13,29,8.6,23.48,19.45,3.22,8.62,0.3,29.9,1.72,160.48,NA,NA,NA,NA,22.05,83,NA,280.75,NA,NA,NA,724,NA,19.3,99,19.1,0.00,912.6,99,11.3,112,0.0
03-01-2020 04:00,20,42,15.7,28.45,27.92,1.2,8.7,0.38,22.53,2.22,173.8,NA,NA,NA,NA,21.83,84.75,NA,276.75,NA,NA,NA,724,NA,19.3,98,19.0,0.00,912.8,100,9.5,101,0.0
03-01-2020 05:00,21,35,9.07,25.58,21,2.78,8.6,0.41,29.2,2.47,182.9,NA,NA,NA,NA,21.78,84.75,NA,272.5,NA,NA,NA,724,NA,18.8,98,18.5,0.00,912.9,81,10.5,106,0.0
03-01-2020 06:00,20,41,20.45,38.85,37.25,1.3,8.55,0.62,23.45,2.78,193.27,NA,NA,NA,NA,21.62,84,NA,264.25,NA,NA,NA,724.75,NA,18.6,98,18.3,0.00,913.4,51,10.6,114,0.0
03-01-2020 07:00,24,55,12.35,35,28.67,1.75,8.55,0.62,19.68,3.25,197.6,NA,NA,NA,NA,22.05,81,NA,258.5,NA,NA,NA,725.5,NA,19.3,93,18.2,0.00,914.3,49,13.9,121,32.0
03-01-2020 08:00,28,60,13.52,32.15,28.1,2.9,8.73,0.64,34.13,2.92,173.62,NA,NA,NA,NA,23.85,70.5,NA,254.25,NA,NA,NA,726,NA,21.3,81,18.0,0.00,915.7,12,10.2,129,195.0
03-01-2020 09:00,28,68,12.55,31.05,26.7,2.28,8.8,0.61,59.42,2.62,157.48,NA,NA,NA,NA,24.85,64.75,NA,227.5,NA,NA,NA,726.75,NA,23.5,70,17.7,0.00,916.6,1,8.8,145,432.0
03-01-2020 10:00,23,64,5.38,20.55,15.3,2.45,8.72,0.34,95.79,2.45,161.5,NA,NA,NA,NA,25.95,58.25,NA,143.25,NA,NA,NA,726,NA,25.3,62,17.5,0.00,916.7,2,8.2,157,633.0
03-01-2020 11:00,26,62,4.62,19.02,13.88,2.25,8.7,0.27,108.89,2.4,160.6,NA,NA,NA,NA,27.12,53.25,NA,206.75,NA,NA,NA,725.25,NA,26.7,55,16.8,0.00,916.3,26,8.4,170,767.0
03-01-2020 12:00,21,69,3.2,15.3,10.72,1.2,8.4,0.21,103.24,2.17,189.05,NA,NA,NA,NA,28.42,48,NA,170,NA,NA,NA,724.25,NA,27.5,50,16.3,0.00,915.1,36,8.6,182,739.0
03-01-2020 13:00,15,47,8.9,25.38,20.75,2.08,8.2,0.33,91.13,1.65,214.18,NA,NA,NA,NA,28.98,46.5,NA,149,NA,NA,NA,722.75,NA,27.8,48,15.8,0.00,914.0,21,8.2,195,685.0
03-01-2020 14:00,12,54,2.45,20.08,12.68,0.9,8.22,0.27,106.74,1.85,239.3,NA,NA,NA,NA,28.2,47,NA,105.25,NA,NA,NA,722,NA,28.2,45,15.3,0.00,913.1,11,7.9,210,665.0
03-01-2020 15:00,19,46,2.42,17.88,11.5,0.98,7.9,0.26,118.05,1.92,260.85,NA,NA,NA,NA,29.55,43,NA,147.25,NA,NA,NA,721.25,NA,28.2,43,14.6,0.00,912.5,16,7.1,221,538.0
03-01-2020 16:00,16,45,4.62,28.42,18.9,1.35,8.07,0.43,89.76,1.65,247.62,NA,NA,NA,NA,28.5,45,NA,231.5,NA,NA,NA,721,NA,27.8,43,14.2,0.00,912.6,19,5.7,252,346.0
03-01-2020 17:00,19,57,8.18,41.48,28.7,2.45,8.1,0.65,58.51,2.33,213.28,NA,NA,NA,NA,28.08,48,NA,255,NA,NA,NA,722,NA,26.8,50,15.6,0.00,912.3,31,4.7,274,152.0
03-01-2020 18:00,24,93,8.18,43.62,29.85,2.08,8.2,0.88,27.97,3.18,188.77,NA,NA,NA,NA,26.68,55.25,NA,218,NA,NA,NA,722.25,NA,25.4,54,15.4,0.00,912.1,24,0.5,135,15.0
03-01-2020 19:00,25,69,15.7,53.18,41.08,2.42,8.28,1.22,7.68,8.23,176.52,NA,NA,NA,NA,25.98,58.75,NA,267,NA,NA,NA,723,NA,23.5,64,16.2,0.00,912.6,27,5.9,128,0.0
03-01-2020 20:00,25,69,24.12,61.05,52.1,5.2,8.05,1.08,4.3,7.75,195.38,NA,NA,NA,NA,25.42,62.5,NA,248,NA,NA,NA,724,NA,22.8,67,16.4,0.00,913.2,72,5.5,122,0.0
03-01-2020 21:00,32,92,18.6,64.18,49.25,3.08,8.25,1.04,7.58,7.68,214.12,NA,NA,NA,NA,24.85,66.25,NA,132,NA,NA,NA,724,NA,22.8,67,16.3,0.00,913.9,42,8.2,131,0.0
03-01-2020 22:00,47,111,7.7,54.85,35.45,3.42,8.48,0.58,29.67,6.25,225.3,NA,NA,NA,NA,24.38,68.25,NA,200.75,NA,NA,NA,724,NA,21.7,75,17.2,0.00,914.0,14,11.9,119,0.0
03-01-2020 23:00,41,96,3.55,33.52,20.7,5.02,8.55,0.15,55.08,3.98,231.55,NA,NA,NA,NA,23.88,74.25,NA,247.75,NA,NA,NA,724,NA,20.6,85,18.1,0.00,913.5,13,10.7,123,0.0
04-01-2020 00:00,49,80,2.3,27,16.25,4.42,8.8,0.28,65.2,2.52,212.52,NA,NA,NA,NA,23.48,76,NA,241.75,NA,NA,NA,723.5,NA,20.1,92,18.8,0.00,913.1,23,9.7,117,0.0
04-01-2020 01:00,45,67,1,23.6,13.38,4.45,8.7,0.26,70.09,1.98,176.38,NA,NA,NA,NA,23.22,77,NA,203.5,NA,NA,NA,723,NA,19.7,98,19.3,0.00,912.7,73,7.7,101,0.0
04-01-2020 02:00,39,57,1.78,19.77,11.95,5.07,8.73,0.26,68.12,2.22,163.82,NA,NA,NA,NA,23,78.75,NA,265.5,NA,NA,NA,722.75,NA,20.2,96,19.6,0.00,912.4,100,10.0,120,0.0
04-01-2020 03:00,37,59,0.82,18.5,10.5,4.42,8.68,0.32,59.72,2.28,161.18,NA,NA,NA,NA,22.72,81,NA,191.75,NA,NA,NA,722,NA,20.4,94,19.5,0.00,912.2,93,11.5,134,0.0
04-01-2020 04:00,41,63,1.23,20.7,12.02,3.58,8.48,0.33,52.25,2.22,183.35,NA,NA,NA,NA,22.5,82.75,NA,220.75,NA,NA,NA,722,NA,20.1,96,19.4,0.00,912.1,93,9.2,154,0.0
04-01-2020 05:00,41,62,3.65,31.85,19.92,3.78,8.5,0.46,32.9,2.7,200.55,NA,NA,NA,NA,22.25,84.5,NA,276.5,NA,NA,NA,722.75,NA,19.4,98,19.1,0.00,911.6,89,7.9,150,0.0
04-01-2020 06:00,48,67,12.9,39.9,31.7,4.75,8.43,0.77,16.52,3.5,215.9,NA,NA,NA,NA,22.12,85.75,NA,260.5,NA,NA,NA,723,NA,19.3,98,19.0,0.00,911.9,48,6.1,152,0.0
04-01-2020 07:00,59,96,12.02,38.25,30.12,5.1,8.4,0.77,18.3,4.4,225.38,NA,NA,NA,NA,22.48,84.25,NA,194.25,NA,NA,NA,724,NA,20.1,94,19.1,0.00,912.9,35,8.0,153,30.0
04-01-2020 08:00,57,94,7.85,31.6,23.2,4.42,8.3,0.61,49.68,4.6,204.02,NA,NA,NA,NA,23.8,76.25,NA,91.25,NA,NA,NA,724.75,NA,22.0,82,18.7,0.00,914.6,31,9.7,176,185.0
04-01-2020 09:00,48,103,5.65,23.3,17.02,2.98,8.48,0.36,76.11,3.78,181.38,NA,NA,NA,NA,24.98,70.5,NA,114.75,NA,NA,NA,725,NA,23.8,70,17.9,0.00,915.3,55,8.3,198,378.0
04-01-2020 10:00,28,67,5.35,22.02,16.08,2.45,8.48,0.38,91.98,2.9,167.35,NA,NA,NA,NA,25.28,68.75,NA,91.25,NA,NA,NA,724.5,NA,25.5,60,17.3,0.00,915.0,41,6.8,212,531.0
04-01-2020 11:00,31,69,7.52,21.5,17.52,2.45,8.43,0.4,114.16,2.42,159.92,NA,NA,NA,NA,26.55,60.75,NA,93.5,NA,NA,NA,723.75,NA,26.7,54,16.8,0.00,914.6,24,7.1,221,668.0
04-01-2020 12:00,29,73,7.17,24.92,19.05,2.4,8.22,0.34,135.95,2.5,189.52,NA,NA,NA,NA,28.08,50.75,NA,124.75,NA,NA,NA,722.5,NA,27.5,50,16.2,0.00,913.3,29,7.9,231,747.0
04-01-2020 13:00,30,75,13.08,22.58,22.62,6.32,8.05,0.26,119.18,2.12,229.02,NA,NA,NA,NA,28.58,44.75,NA,106.25,NA,NA,NA,720.75,NA,27.9,45,14.9,0.00,912.4,35,8.4,245,734.0
04-01-2020 14:00,21,44,4.08,25.55,16.92,0.92,7.95,0.24,131.28,2.12,263.98,NA,NA,NA,NA,29.15,41.25,NA,133.75,NA,NA,NA,720,NA,28.3,42,14.1,0.00,911.4,22,7.9,254,694.0
04-01-2020 15:00,21,65,5,31.88,22.35,0.78,8.1,0.3,108.49,2.35,290.55,NA,NA,NA,NA,29,39.5,NA,88.25,NA,NA,NA,719.25,NA,28.3,40,13.5,0.00,911.1,15,7.2,267,560.0
04-01-2020 16:00,20,70,2.35,19.75,12.45,2.15,7.98,0.3,125.25,2.38,295.77,NA,NA,NA,NA,28.82,39,NA,153.25,NA,NA,NA,719.75,NA,27.9,41,13.4,0.00,911.1,13,6.1,273,370.0
04-01-2020 17:00,19,45,2.25,28.5,16.98,2.65,8.05,0.41,97.64,2.08,275.42,NA,NA,NA,NA,28.12,40.75,NA,88.5,NA,NA,NA,720,NA,27.0,60,18.7,0.00,910.8,19,2.6,214,169.0
04-01-2020 18:00,29,73,21.15,74.05,56.62,2.25,8.38,1.5,20.28,4.3,397.85,NA,NA,NA,NA,26.58,45.5,NA,207.5,NA,NA,NA,721,NA,26.7,42,12.7,0.00,911.2,8,2.4,117,18.0
04-01-2020 19:00,45,130,81.42,93.9,116.15,5.45,8.45,2.82,NA,12.2,274.58,NA,NA,NA,NA,26.1,49,NA,97.25,NA,NA,NA,721.75,NA,23.5,54,13.6,0.00,911.2,12,5.1,356,0.0
04-01-2020 20:00,69,194,157.85,97.65,180.3,8.98,8.45,3.41,0.38,19.73,248.6,NA,NA,NA,NA,25.72,51.25,NA,105.75,NA,NA,NA,722,NA,23.1,57,14.1,0.00,911.6,12,6.8,360,0.0
04-01-2020 21:00,99,283,176.45,102.38,197.9,6.9,8.5,3.7,2.37,23.98,268,NA,NA,NA,NA,25.45,54,NA,219,NA,NA,NA,722.75,NA,21.6,63,14.2,0.00,911.5,9,5.2,78,0.0
04-01-2020 22:00,97,256,201.32,88.58,210.8,5.07,8.6,4.25,1.41,28.15,283.75,NA,NA,NA,NA,25.25,57.25,NA,207.5,NA,NA,NA,722.75,NA,21.5,71,16.0,0.00,912.5,11,13.2,125,0.0
04-01-2020 23:00,108,290,40.53,62.8,66.35,1.25,8.18,0.75,12.58,21.52,291.5,NA,NA,NA,NA,24.28,70,NA,278.25,NA,NA,NA,722,NA,21.0,84,18.1,0.00,912.2,44,9.2,129,0.0
05-01-2020 00:00,62,130,8.25,45.28,30.8,3.32,8.15,0.57,13.99,5.32,268.65,NA,NA,NA,NA,23.68,75,NA,150.25,NA,NA,NA,722,NA,20.2,90,18.5,0.00,911.7,55,9.5,119,0.0
05-01-2020 01:00,50,106,4.85,38.4,24.38,3.8,8.52,0.55,24.11,5.03,236.48,NA,NA,NA,NA,23.38,76.5,NA,236.5,NA,NA,NA,721.5,NA,19.5,97,19.0,0.00,911.2,77,11.1,115,0.0
05-01-2020 02:00,51,96,3.75,24.62,16.15,3.97,8.7,0.28,47.71,3.28,217.72,NA,NA,NA,NA,23.12,81.5,NA,270,NA,NA,NA,721,NA,19.8,99,19.7,0.00,910.7,100,11.6,116,0.0
05-01-2020 03:00,56,85,1.95,19.02,11.72,4.53,8.88,0.22,55.8,3,204.42,NA,NA,NA,NA,22.98,82.25,NA,274.5,NA,NA,NA,721,NA,20.6,92,19.3,0.00,910.8,96,12.4,126,0.0
05-01-2020 04:00,54,85,1.55,23.42,13.72,4.08,8.98,0.23,45.64,2.68,220.5,NA,NA,NA,NA,22.85,83,NA,160.25,NA,NA,NA,721,NA,20.3,93,19.2,0.00,910.8,87,8.4,130,0.0
05-01-2020 05:00,60,81,1.4,20.95,12.3,4.53,8.6,0.29,51.21,2.78,248.02,NA,NA,NA,NA,22.65,84,NA,198.75,NA,NA,NA,721.25,NA,20.3,93,19.1,0.00,910.9,79,8.9,140,0.0
05-01-2020 06:00,48,71,4.85,29.4,19.6,3.65,8.62,0.4,40.61,2.58,264.52,NA,NA,NA,NA,22.48,85,NA,198.25,NA,NA,NA,722,NA,19.8,96,19.1,0.00,911.2,73,7.7,127,0.0
05-01-2020 07:00,56,85,5.4,30.28,20.48,3.88,8.5,0.46,43.42,3.4,272.55,NA,NA,NA,NA,22.67,83.5,NA,210.25,NA,NA,NA,723,NA,20.2,93,19.0,0.00,912.4,65,9.7,121,31.0
05-01-2020 08:00,52,86,7.52,31.65,22.98,3.22,8.38,0.52,57.38,3.12,257,NA,NA,NA,NA,23.58,78.25,NA,244.25,NA,NA,NA,724,NA,22.3,80,18.7,0.00,913.8,52,10.2,132,190.0
05-01-2020 09:00,49,87,6.58,23.67,17.95,2.55,8.4,0.5,86.31,3.32,232.23,NA,NA,NA,NA,24.67,71.5,NA,207.75,NA,NA,NA,724.5,NA,24.1,69,18.0,0.00,914.4,82,7.4,133,352.0
05-01-2020 10:00,39,58,3.47,22.08,14.55,2.08,8.38,0.47,126.52,3,218.82,NA,NA,NA,NA,26.17,63.5,NA,146,NA,NA,NA,724,NA,25.3,61,17.3,0.00,914.6,66,7.6,135,484.0
05-01-2020 11:00,39,77,2.15,20.27,12.52,2.28,8.28,0.44,170.37,3,214.2,NA,NA,NA,NA,27.12,57.75,NA,129.5,NA,NA,NA,723.5,NA,26.2,56,16.6,0.00,914.2,71,7.1,135,546.0
05-01-2020 12:00,42,81,2.22,22,13.5,2.42,8.32,0.34,187.13,3.05,249,NA,NA,NA,NA,28.32,49.75,NA,123.5,NA,NA,NA,722.25,NA,27.2,50,15.8,0.00,913.2,82,6.2,144,652.0
05-01-2020 13:00,37,80,2,20.35,12.65,2.8,7.9,0.28,182.44,3.02,287.7,NA,NA,NA,NA,29,42.5,NA,186.75,NA,NA,NA,720.75,NA,27.8,46,15.0,0.00,912.3,93,6.8,162,679.0
05-01-2020 14:00,29,63,NA,NA,NA,NA,NA,0.38,170.22,3.25,290.92,NA,NA,NA,NA,29.72,39.5,NA,214.75,NA,NA,NA,720,NA,27.9,44,14.7,0.00,911.6,100,7.0,168,541.0
05-01-2020 15:00,35,74,NA,NA,NA,NA,NA,0.25,171.94,3.65,34.38,NA,NA,NA,NA,30.42,35,NA,176.25,NA,NA,NA,719.5,NA,27.9,44,14.7,0.00,911.1,27,6.6,167,403.0
