Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2020-01-01 00:00:00,76.04,126.73,37.71,30.41,41.36,NA,79.07,1.82,47.92,4.16,8.84,NA,NA,NA,NA,NA,NA,0.28,NA,1.46,5.86,NA,NA,NA
2020-01-01 01:00:00,68.84,114.73,36.99,29.83,40.57,NA,77.56,1.77,48.16,4.05,8.61,NA,NA,NA,NA,NA,NA,0.28,NA,1.42,5.69,NA,NA,NA
2020-01-01 02:00:00,61.56,102.60,37.32,30.10,40.94,NA,78.26,1.75,47.12,4.01,8.51,NA,NA,NA,NA,NA,NA,0.28,NA,1.40,5.61,NA,NA,NA
2020-01-01 03:00:00,50.47,84.12,37.06,29.88,40.64,NA,77.70,1.75,47.71,4.01,8.52,NA,NA,NA,NA,NA,NA,0.28,NA,1.40,5.63,NA,NA,NA
2020-01-01 04:00:00,54.67,91.12,37.16,29.97,40.76,NA,77.91,1.78,48.67,4.07,8.65,NA,NA,NA,NA,NA,NA,0.28,NA,1.42,5.70,NA,NA,NA
2020-01-01 05:00:00,58.65,97.75,37.97,30.62,41.64,NA,79.61,1.74,48.11,3.97,8.43,NA,NA,NA,NA,NA,NA,0.28,NA,1.39,5.57,NA,NA,NA
2020-01-01 06:00:00,49.75,82.92,37.76,30.45,41.42,NA,79.18,1.73,48.89,3.96,8.42,NA,NA,NA,NA,NA,NA,0.28,0.70,1.39,5.53,NA,NA,NA
2020-01-01 07:00:00,47.02,78.37,37.20,30.00,40.80,NA,78.01,1.78,48.09,4.07,8.65,NA,NA,NA,NA,NA,NA,0.28,14.08,1.43,5.69,NA,NA,NA
2020-01-01 08:00:00,60.31,100.52,37.38,30.15,41.00,NA,78.38,1.82,48.33,4.16,8.85,NA,NA,NA,NA,NA,NA,0.28,104.07,1.46,5.82,NA,NA,NA
2020-01-01 09:00:00,80.71,134.52,37.55,30.28,41.18,NA,78.73,1.87,47.71,4.26,9.06,NA,NA,NA,NA,NA,NA,0.28,224.71,1.49,5.93,NA,NA,NA
2020-01-01 10:00:00,100.76,167.93,36.89,29.75,40.46,NA,77.35,1.88,47.36,4.31,9.15,NA,NA,NA,NA,NA,NA,0.28,314.17,1.51,6.06,NA,NA,NA
2020-01-01 11:00:00,93.93,156.56,33.36,27.86,36.41,NA,69.77,1.68,51.54,4.43,9.42,NA,NA,NA,NA,NA,NA,0.28,349.94,1.55,6.20,NA,NA,NA
2020-01-01 12:00:00,105.49,175.81,33.56,28.07,36.61,NA,70.18,1.62,52.66,4.32,9.18,NA,NA,NA,NA,NA,NA,0.28,NA,1.51,6.06,NA,NA,NA
2020-01-01 13:00:00,95.05,158.41,33.65,28.14,36.71,NA,70.35,1.59,51.91,4.25,9.03,NA,NA,NA,NA,NA,NA,0.28,349.32,1.49,5.94,NA,NA,NA
2020-01-01 14:00:00,63.67,106.11,33.58,28.09,36.63,NA,70.21,1.55,51.39,4.12,8.76,NA,NA,NA,NA,NA,NA,0.28,258.60,1.44,5.79,NA,NA,NA
2020-01-01 15:00:00,69.33,115.56,33.26,27.81,36.28,NA,69.53,1.50,52.14,4.01,8.52,NA,NA,NA,NA,NA,NA,0.28,295.53,1.40,5.61,NA,NA,NA
2020-01-01 16:00:00,45.60,76.00,35.79,29.93,36.99,NA,74.83,1.51,51.29,4.04,8.58,NA,NA,NA,NA,NA,NA,0.28,175.35,1.41,5.54,NA,NA,NA
2020-01-01 17:00:00,NA,NA,32.65,27.31,35.62,NA,68.26,1.55,52.13,4.14,8.81,NA,NA,NA,NA,NA,NA,0.28,26.42,1.45,5.80,NA,NA,NA
2020-01-01 18:00:00,34.20,57.00,33.41,27.95,36.45,NA,69.86,1.64,50.85,4.37,9.28,NA,NA,NA,NA,NA,NA,0.28,2.28,1.53,6.07,NA,NA,NA
2020-01-01 19:00:00,56.37,93.94,33.48,28.00,36.52,NA,70.01,1.66,51.75,4.44,9.43,NA,NA,NA,NA,NA,NA,0.28,NA,1.55,6.20,NA,NA,NA
2020-01-01 20:00:00,58.13,96.89,32.90,27.52,35.90,NA,68.80,1.71,52.21,4.56,9.70,NA,NA,NA,NA,NA,NA,0.28,NA,1.60,6.36,NA,NA,NA
2020-01-01 21:00:00,70.08,116.80,32.88,27.50,35.87,NA,68.75,1.77,52.09,4.71,10.02,NA,NA,NA,NA,NA,NA,0.28,NA,1.65,6.63,NA,NA,NA
2020-01-01 22:00:00,73.97,123.28,33.47,27.99,36.51,NA,69.98,1.69,50.98,4.52,9.60,NA,NA,NA,NA,NA,NA,0.28,0.08,1.58,6.37,NA,NA,NA
2020-01-01 23:00:00,67.00,111.67,33.34,27.88,36.37,NA,69.71,1.56,52.66,4.17,8.87,NA,NA,NA,NA,NA,NA,0.28,0.10,1.46,5.88,NA,NA,NA
2020-01-02 00:00:00,58.28,97.14,33.11,27.70,36.12,NA,69.24,1.51,51.33,4.04,8.58,NA,NA,NA,NA,NA,NA,0.28,0.03,1.41,5.66,NA,NA,NA
2020-01-02 01:00:00,52.30,87.16,33.02,27.61,36.02,NA,69.04,1.49,50.85,3.99,8.47,NA,NA,NA,NA,NA,NA,0.28,0.03,1.39,5.57,NA,NA,NA
2020-01-02 02:00:00,47.07,78.45,33.32,27.87,36.35,NA,69.67,1.47,50.78,3.93,8.35,NA,NA,NA,NA,NA,NA,0.28,NA,1.37,5.51,NA,NA,NA
2020-01-02 03:00:00,41.47,69.11,32.93,27.55,35.93,NA,68.86,1.46,51.75,3.89,8.27,NA,NA,NA,NA,NA,NA,0.28,NA,1.36,5.45,NA,NA,NA
2020-01-02 04:00:00,39.60,66.00,33.55,28.06,36.60,NA,70.16,1.45,50.33,3.87,8.23,NA,NA,NA,NA,NA,NA,0.28,NA,1.36,5.43,NA,NA,NA
