latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
28.927942,77.73196,221.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),wind_speed_10m (km/h),wind_direction_10m (°),precipitation (mm),surface_pressure (hPa),cloud_cover (%),shortwave_radiation (W/m²)
2020-01-01T00:00,6.4,84,3.8,0.8,27,0.00,993.6,31,0.0
2020-01-01T01:00,5.8,85,3.5,2.8,40,0.00,993.3,47,0.0
2020-01-01T02:00,5.6,85,3.2,3.8,49,0.00,993.1,84,0.0
2020-01-01T03:00,3.3,90,1.9,6.1,45,0.00,992.7,83,0.0
2020-01-01T04:00,2.0,94,1.1,8.1,45,0.00,992.7,87,0.0
2020-01-01T05:00,1.8,96,1.2,8.0,36,0.00,992.8,88,0.0
2020-01-01T06:00,1.9,96,1.3,7.2,37,0.00,993.5,79,0.0
2020-01-01T07:00,2.7,95,2.0,6.4,38,0.00,994.4,69,2.0
2020-01-01T08:00,6.1,88,4.3,8.4,47,0.00,995.7,61,85.0
2020-01-01T09:00,10.1,78,6.4,6.1,62,0.00,996.7,74,248.0
2020-01-01T10:00,13.3,67,7.3,7.0,78,0.00,997.1,92,399.0
2020-01-01T11:00,15.7,58,7.5,8.8,102,0.00,996.7,92,511.0
2020-01-01T12:00,17.1,54,7.8,9.0,127,0.00,995.7,93,561.0
2020-01-01T13:00,17.9,53,8.1,7.4,129,0.00,994.9,95,546.0
2020-01-01T14:00,18.2,53,8.5,6.3,114,0.00,994.5,95,456.0
2020-01-01T15:00,18.2,54,8.8,5.8,97,0.00,994.1,94,349.0
2020-01-01T16:00,16.6,75,12.1,5.0,60,0.00,994.0,96,190.0
2020-01-01T17:00,14.0,73,9.2,7.3,33,0.00,994.0,95,46.0
2020-01-01T18:00,12.2,83,9.4,8.2,38,0.00,994.7,93,0.0
2020-01-01T19:00,10.6,88,8.6,10.5,38,0.00,994.9,96,0.0
2020-01-01T20:00,9.9,88,8.1,9.8,28,0.00,995.5,93,0.0
2020-01-01T21:00,9.8,88,7.8,7.8,22,0.00,995.4,87,0.0
2020-01-01T22:00,8.9,88,7.0,8.2,41,0.00,995.7,94,0.0
2020-01-01T23:00,8.6,88,6.7,7.9,43,0.00,995.6,93,0.0
2020-01-02T00:00,8.4,88,6.5,7.7,53,0.00,995.2,88,0.0
2020-01-02T01:00,8.8,86,6.6,8.2,61,0.00,995.1,87,0.0
2020-01-02T02:00,8.6,87,6.5,7.8,68,0.00,994.8,84,0.0
2020-01-02T03:00,8.2,89,6.5,7.5,73,0.00,994.3,78,0.0
2020-01-02T04:00,8.0,90,6.5,7.8,77,0.00,994.4,68,0.0
2020-01-02T05:00,7.3,91,5.8,8.1,69,0.00,994.0,67,0.0
2020-01-02T06:00,6.7,92,5.6,9.3,74,0.00,994.5,71,0.0
2020-01-02T07:00,7.1,92,5.9,8.4,80,0.00,995.2,78,2.0
2020-01-02T08:00,10.7,81,7.6,8.1,77,0.00,996.2,74,79.0
2020-01-02T09:00,13.9,73,9.1,5.2,78,0.00,997.1,54,240.0
2020-01-02T10:00,16.3,65,9.8,5.2,65,0.00,997.7,48,365.0
2020-01-02T11:00,17.8,60,10.0,7.5,73,0.00,997.0,58,429.0
2020-01-02T12:00,18.4,57,9.7,10.2,80,0.00,995.8,37,438.0
2020-01-02T13:00,19.0,56,10.2,10.9,82,0.00,994.6,18,477.0
2020-01-02T14:00,19.4,56,10.5,12.3,93,0.00,993.6,13,452.0
2020-01-02T15:00,19.4,57,10.6,13.6,102,0.00,993.1,17,343.0
2020-01-02T16:00,18.2,64,11.4,8.8,102,0.00,993.0,25,185.0
2020-01-02T17:00,15.6,76,11.4,9.1,56,0.00,992.8,33,46.0
2020-01-02T18:00,15.9,69,10.2,8.9,69,0.00,993.2,79,0.0
2020-01-02T19:00,14.6,73,9.8,8.6,75,0.00,993.6,41,0.0
2020-01-02T20:00,13.5,79,9.9,8.2,67,0.00,994.1,14,0.0
2020-01-02T21:00,13.0,77,9.1,10.8,75,0.00,994.7,11,0.0
2020-01-02T22:00,12.4,79,8.8,11.3,83,0.00,994.7,12,0.0
2020-01-02T23:00,11.9,82,8.9,10.2,82,0.00,994.5,19,0.0
2020-01-03T00:00,11.2,86,9.0,7.6,85,0.00,994.3,49,0.0
2020-01-03T01:00,10.4,91,8.9,6.2,80,0.00,993.6,59,0.0
2020-01-03T02:00,10.3,92,9.1,7.2,72,0.00,993.4,21,0.0
2020-01-03T03:00,9.7,93,8.7,7.5,73,0.00,992.5,11,0.0
2020-01-03T04:00,8.7,95,8.0,9.4,58,0.00,992.5,8,0.0
2020-01-03T05:00,8.9,97,8.4,8.4,47,0.00,992.3,10,0.0
2020-01-03T06:00,8.5,97,8.0,9.7,51,0.00,992.6,17,0.0
2020-01-03T07:00,8.5,97,8.0,8.7,17,0.00,992.9,13,2.0
2020-01-03T08:00,11.3,90,9.7,2.4,333,0.00,993.9,31,74.0
2020-01-03T09:00,13.8,80,10.3,3.8,49,0.00,995.0,15,211.0
2020-01-03T10:00,15.8,71,10.6,4.8,48,0.10,995.1,35,343.0
2020-01-03T11:00,17.4,64,10.5,6.6,41,0.00,994.0,15,442.0
2020-01-03T12:00,18.4,60,10.5,7.2,37,0.00,992.8,12,546.0
2020-01-03T13:00,19.0,57,10.4,6.6,22,0.00,991.8,24,540.0
2020-01-03T14:00,19.2,56,10.2,6.6,22,0.10,990.8,31,447.0
2020-01-03T15:00,19.0,57,10.3,4.6,18,0.00,990.6,26,301.0
2020-01-03T16:00,18.0,76,13.7,2.9,353,0.00,990.5,17,172.0
2020-01-03T17:00,16.4,72,11.4,5.5,203,0.00,990.3,11,47.0
2020-01-03T18:00,16.0,74,11.4,5.4,217,0.00,991.0,1,0.0
2020-01-03T19:00,15.7,75,11.3,1.4,360,0.00,991.5,1,0.0
2020-01-03T20:00,13.5,83,10.7,3.0,76,0.00,992.0,4,0.0
2020-01-03T21:00,11.1,92,9.8,7.8,103,0.00,992.3,9,0.0
2020-01-03T22:00,10.5,93,9.4,8.2,67,0.20,992.5,37,0.0
2020-01-03T23:00,12.1,87,10.0,6.1,118,0.00,992.4,24,0.0
2020-01-04T00:00,10.3,94,9.3,6.5,96,0.00,992.2,4,0.0
2020-01-04T01:00,10.0,96,9.3,6.1,62,0.00,992.0,31,0.0
2020-01-04T02:00,9.6,96,9.0,7.1,105,0.00,991.3,20,0.0
2020-01-04T03:00,8.7,98,8.4,8.1,122,0.00,991.0,11,0.0
2020-01-04T04:00,9.7,98,9.5,4.8,103,0.00,990.8,7,0.0
2020-01-04T05:00,8.6,98,8.3,1.8,37,0.00,990.8,6,0.0
2020-01-04T06:00,7.3,100,7.2,6.5,109,0.00,990.7,47,0.0
2020-01-04T07:00,7.9,100,7.9,5.6,117,0.10,991.3,36,2.0
2020-01-04T08:00,9.7,97,9.2,2.6,164,0.00,992.4,48,70.0
2020-01-04T09:00,12.3,89,10.6,2.7,203,0.00,993.5,48,205.0
2020-01-04T10:00,14.7,80,11.3,3.7,209,0.10,993.7,49,354.0
2020-01-04T11:00,16.4,73,11.5,3.4,238,0.10,992.7,37,471.0
2020-01-04T12:00,17.5,68,11.5,4.3,275,0.20,991.9,50,529.0
2020-01-04T13:00,18.1,66,11.7,5.9,281,0.00,990.7,14,521.0
2020-01-04T14:00,18.3,67,12.1,5.6,285,0.00,990.2,27,440.0
2020-01-04T15:00,18.1,68,12.1,6.6,311,0.00,989.9,40,321.0
2020-01-04T16:00,17.3,71,12.0,5.5,302,0.00,989.8,24,177.0
2020-01-04T17:00,15.8,72,10.8,5.4,318,0.00,989.7,5,52.0
2020-01-04T18:00,15.7,72,10.6,4.2,301,0.00,990.1,12,0.0
2020-01-04T19:00,14.8,76,10.6,4.4,305,0.00,990.6,16,0.0
2020-01-04T20:00,13.1,82,10.2,6.3,294,0.00,991.2,36,0.0
2020-01-04T21:00,10.7,91,9.3,8.6,303,0.00,991.7,47,0.0
2020-01-04T22:00,11.3,90,9.7,8.7,318,0.00,992.3,77,0.0
2020-01-04T23:00,11.0,87,9.0,8.4,335,0.00,992.2,1,0.0
2020-01-05T00:00,10.3,85,7.9,8.3,342,0.00,991.8,0,0.0
2020-01-05T01:00,9.3,88,7.4,7.4,346,0.00,991.2,1,0.0
2020-01-05T02:00,8.7,90,7.1,8.0,342,0.00,990.7,19,0.0
2020-01-05T03:00,8.3,91,6.8,8.5,324,0.00,990.2,2,0.0
2020-01-05T04:00,8.1,91,6.8,7.6,301,0.00,990.2,7,0.0
2020-01-05T05:00,7.6,94,6.8,6.8,295,0.00,990.3,0,0.0
2020-01-05T06:00,7.1,95,6.4,6.8,273,0.00,990.5,0,0.0
2020-01-05T07:00,7.3,95,6.5,6.9,276,0.00,991.2,0,2.0
2020-01-05T08:00,9.6,89,7.8,9.1,277,0.00,992.4,0,85.0
2020-01-05T09:00,12.2,80,8.9,7.9,273,0.00,993.4,0,251.0
2020-01-05T10:00,14.6,71,9.5,9.7,270,0.00,993.6,0,412.0
2020-01-05T11:00,16.8,62,9.5,13.7,268,0.00,993.0,0,530.0
2020-01-05T12:00,18.2,55,9.0,14.5,276,0.00,991.6,86,587.0
2020-01-05T13:00,18.6,53,8.7,13.4,290,0.00,990.3,44,464.0
2020-01-05T14:00,19.0,50,8.4,13.8,298,0.00,989.8,26,482.0
2020-01-05T15:00,18.7,50,8.2,13.6,302,0.00,989.9,96,382.0
2020-01-05T16:00,17.4,58,9.1,9.9,303,0.00,990.2,76,121.0
2020-01-05T17:00,15.4,68,9.6,7.4,293,0.00,991.0,93,31.0
2020-01-05T18:00,15.1,70,9.6,8.4,295,0.00,991.9,92,0.0
2020-01-05T19:00,14.4,72,9.5,7.9,300,0.00,992.0,95,0.0
2020-01-05T20:00,14.2,73,9.5,7.0,325,0.00,992.4,82,0.0
2020-01-05T21:00,13.4,78,9.7,5.6,310,0.00,992.8,72,0.0
2020-01-05T22:00,12.1,84,9.5,6.8,295,0.00,992.8,0,0.0
2020-01-05T23:00,10.4,90,8.8,7.1,311,0.00,993.0,100,0.0
2020-01-06T00:00,11.8,82,8.9,7.8,304,0.00,993.1,71,0.0
2020-01-06T01:00,11.7,79,8.2,7.8,326,0.00,992.8,61,0.0
2020-01-06T02:00,10.4,79,7.0,8.4,350,0.00,992.2,77,0.0
2020-01-06T03:00,9.8,80,6.5,7.6,335,0.00,991.7,39,0.0
2020-01-06T04:00,9.3,81,6.2,7.4,256,0.00,991.4,77,0.0
2020-01-06T05:00,9.3,87,7.3,9.4,252,0.00,991.5,98,0.0
2020-01-06T06:00,10.2,83,7.5,7.6,273,0.00,991.5,95,0.0
2020-01-06T07:00,10.6,82,7.6,7.8,292,0.00,992.1,84,1.0
2020-01-06T08:00,12.1,76,8.0,9.4,310,0.00,993.0,98,73.0
2020-01-06T09:00,13.8,68,8.1,7.3,303,0.00,994.3,91,140.0
2020-01-06T10:00,15.5,62,8.2,8.0,324,0.00,994.5,86,270.0
2020-01-06T11:00,16.6,58,8.4,8.2,331,0.00,994.0,97,320.0
2020-01-06T12:00,16.5,59,8.5,7.9,336,0.00,993.0,100,173.0
2020-01-06T13:00,16.3,64,9.5,7.1,330,0.00,992.1,100,88.0
2020-01-06T14:00,17.2,59,9.0,10.8,4,0.00,991.6,100,254.0
2020-01-06T15:00,16.1,66,9.7,9.0,360,0.00,991.8,100,86.0
2020-01-06T16:00,15.3,73,10.4,8.8,351,0.00,992.4,100,61.0
2020-01-06T17:00,13.7,85,11.1,6.2,10,0.00,992.5,100,14.0
2020-01-06T18:00,13.5,85,11.0,8.2,23,0.00,992.9,97,0.0
2020-01-06T19:00,12.3,90,10.6,6.6,22,0.00,993.0,100,0.0
2020-01-06T20:00,12.7,85,10.2,8.1,32,0.00,993.2,97,0.0
2020-01-06T21:00,12.6,83,9.7,7.9,39,0.00,993.0,67,0.0
2020-01-06T22:00,11.2,89,9.4,6.4,38,0.00,992.9,100,0.0
2020-01-06T23:00,10.8,90,9.3,8.4,59,0.00,992.7,100,0.0
2020-01-07T00:00,11.5,87,9.5,5.1,86,0.00,992.2,100,0.0
2020-01-07T01:00,11.7,87,9.5,5.2,74,0.00,991.5,100,0.0
2020-01-07T02:00,11.6,89,9.8,4.7,67,0.00,991.2,99,0.0
2020-01-07T03:00,11.7,90,10.0,5.1,82,0.10,990.8,100,0.0
2020-01-07T04:00,11.9,88,10.1,6.8,72,0.00,990.3,95,0.0
2020-01-07T05:00,12.0,92,10.7,9.0,67,0.00,990.6,100,0.0
2020-01-07T06:00,12.2,91,10.8,7.1,75,0.00,990.9,99,0.0
2020-01-07T07:00,12.1,92,10.9,5.8,86,0.00,991.2,90,0.0
2020-01-07T08:00,12.8,90,11.3,8.3,108,0.30,992.2,99,43.0
2020-01-07T09:00,14.0,87,11.8,8.4,100,0.00,992.6,67,131.0
2020-01-07T10:00,16.0,78,12.1,9.0,106,0.00,992.8,100,307.0
2020-01-07T11:00,16.5,75,12.0,10.6,125,0.50,992.2,100,258.0
2020-01-07T12:00,16.9,71,11.7,10.3,119,0.00,991.1,100,287.0
2020-01-07T13:00,16.9,71,11.7,9.8,114,0.00,990.1,100,216.0
2020-01-07T14:00,17.3,70,11.7,10.4,124,0.00,989.5,100,260.0
2020-01-07T15:00,17.2,70,11.7,11.5,110,0.00,989.0,79,221.0
2020-01-07T16:00,16.8,73,11.8,10.9,98,0.00,988.8,100,124.0
2020-01-07T17:00,14.8,88,12.8,8.4,83,0.00,988.7,100,29.0
2020-01-07T18:00,14.4,89,12.6,10.7,78,0.00,989.1,53,0.0
2020-01-07T19:00,13.5,93,12.3,10.6,80,0.00,989.2,68,0.0
2020-01-07T20:00,13.3,94,12.3,9.8,73,0.10,989.6,94,0.0
2020-01-07T21:00,13.4,94,12.4,10.2,98,0.80,989.8,81,0.0
2020-01-07T22:00,13.2,93,12.1,9.1,99,0.90,989.6,80,0.0
2020-01-07T23:00,13.1,93,11.9,9.0,88,0.90,989.4,76,0.0
2020-01-08T00:00,12.9,92,11.7,10.8,92,0.50,988.9,77,0.0
2020-01-08T01:00,12.7,93,11.6,9.4,97,0.40,988.1,57,0.0
2020-01-08T02:00,12.2,93,11.1,7.8,77,3.00,987.7,72,0.0
2020-01-08T03:00,11.8,96,11.2,4.6,18,0.40,987.3,100,0.0
2020-01-08T04:00,12.1,97,11.6,4.9,54,2.10,987.5,100,0.0
2020-01-08T05:00,12.3,95,11.5,7.1,114,1.90,987.6,100,0.0
2020-01-08T06:00,12.4,94,11.5,7.5,107,0.90,987.7,58,0.0
2020-01-08T07:00,11.9,94,11.0,5.2,102,0.70,987.9,55,1.0
2020-01-08T08:00,12.9,91,11.5,5.0,30,0.50,989.0,91,48.0
2020-01-08T09:00,13.2,92,12.0,7.4,39,1.20,989.4,94,78.0
2020-01-08T10:00,14.0,91,12.6,7.4,39,1.60,989.4,96,155.0
2020-01-08T11:00,14.2,91,12.8,9.4,50,0.80,988.8,100,164.0
2020-01-08T12:00,14.6,90,13.0,11.0,58,1.10,987.6,53,170.0
2020-01-08T13:00,15.3,86,13.0,10.1,90,1.00,986.6,100,258.0
2020-01-08T14:00,15.2,86,12.9,8.7,142,1.20,986.1,100,177.0
2020-01-08T15:00,14.8,88,12.8,5.8,187,2.50,986.1,100,54.0
2020-01-08T16:00,14.4,90,12.8,5.4,228,2.00,986.1,100,47.0
2020-01-08T17:00,13.4,93,12.3,9.0,265,0.20,987.4,60,28.0
2020-01-08T18:00,12.9,95,12.0,13.5,295,1.30,988.1,99,0.0
2020-01-08T19:00,12.2,95,11.5,9.6,304,1.70,988.5,49,0.0
2020-01-08T20:00,11.9,95,11.2,11.1,306,0.00,988.8,14,0.0
2020-01-08T21:00,11.1,96,10.5,12.9,306,0.00,989.4,7,0.0
2020-01-08T22:00,10.6,96,10.0,13.3,311,0.00,990.1,11,0.0
2020-01-08T23:00,10.2,95,9.5,13.5,316,0.00,990.4,6,0.0
2020-01-09T00:00,9.9,96,9.3,11.3,323,0.00,990.2,9,0.0
2020-01-09T01:00,9.5,97,9.0,11.2,320,0.00,990.3,28,0.0
2020-01-09T02:00,8.9,97,8.5,12.3,310,0.00,989.9,5,0.0
2020-01-09T03:00,8.6,96,8.1,13.3,311,0.00,990.0,5,0.0
2020-01-09T04:00,8.4,96,7.8,13.4,306,0.00,989.9,1,0.0
2020-01-09T05:00,9.0,97,8.6,11.5,311,0.00,990.3,0,0.0
2020-01-09T06:00,8.8,97,8.4,12.5,316,0.00,991.2,100,0.0
2020-01-09T07:00,8.6,97,8.1,13.6,320,0.00,992.2,91,1.0
2020-01-09T08:00,9.1,93,8.0,15.5,329,0.00,993.0,59,66.0
2020-01-09T09:00,10.8,84,8.2,14.2,333,0.00,994.3,68,197.0
2020-01-09T10:00,12.6,78,8.8,11.6,330,0.00,994.7,0,398.0
2020-01-09T11:00,14.0,72,9.0,10.9,326,0.00,994.2,2,538.0
2020-01-09T12:00,15.2,65,8.7,10.8,323,0.00,993.3,12,604.0
2020-01-09T13:00,16.0,56,7.2,12.0,319,0.00,992.5,15,586.0
2020-01-09T14:00,16.4,49,5.7,12.7,315,0.00,992.2,1,512.0
2020-01-09T15:00,16.2,47,5.0,12.5,314,0.00,991.9,0,395.0
2020-01-09T16:00,15.2,54,6.1,10.0,311,0.00,992.0,0,237.0
2020-01-09T17:00,12.0,72,7.2,7.7,307,0.00,992.6,0,68.0
2020-01-09T18:00,11.0,77,7.2,8.3,304,0.00,993.4,27,0.0
2020-01-09T19:00,10.3,81,7.1,9.8,306,0.00,993.8,10,0.0
2020-01-09T20:00,9.4,84,6.9,9.7,309,0.00,994.2,2,0.0
2020-01-09T21:00,8.7,87,6.7,10.0,308,0.00,994.9,0,0.0
2020-01-09T22:00,8.2,89,6.4,10.2,309,0.00,994.7,0,0.0
2020-01-09T23:00,7.7,90,6.1,10.2,312,0.00,994.2,0,0.0
2020-01-10T00:00,7.2,91,5.8,9.7,312,0.00,993.4,0,0.0
2020-01-10T01:00,6.8,92,5.6,9.5,307,0.00,992.7,0,0.0
2020-01-10T02:00,6.4,93,5.4,9.8,306,0.00,992.2,0,0.0
2020-01-10T03:00,6.1,94,5.2,10.4,304,0.00,991.5,0,0.0
2020-01-10T04:00,6.0,95,5.2,12.1,297,0.00,991.5,0,0.0
2020-01-10T05:00,6.2,95,5.5,12.1,300,0.00,992.5,0,0.0
2020-01-10T06:00,6.1,95,5.4,12.4,300,0.00,993.0,0,0.0
2020-01-10T07:00,6.0,95,5.3,12.1,300,0.00,993.2,1,2.0
2020-01-10T08:00,7.6,90,6.1,13.0,304,0.00,994.1,1,89.0
2020-01-10T09:00,9.9,82,7.1,12.7,317,0.00,994.8,0,264.0
2020-01-10T10:00,12.2,75,7.9,12.8,322,0.00,994.8,0,431.0
2020-01-10T11:00,14.1,68,8.3,12.5,321,0.00,994.0,0,555.0
2020-01-10T12:00,15.6,62,8.4,12.7,313,0.00,993.3,0,617.0
2020-01-10T13:00,16.7,57,8.2,13.8,303,0.00,992.6,0,612.0
2020-01-10T14:00,17.0,56,8.1,15.0,297,0.00,992.1,0,541.0
2020-01-10T15:00,16.8,54,7.4,15.1,295,0.00,991.8,0,412.0
2020-01-10T16:00,15.7,60,7.9,11.3,292,0.00,991.8,0,241.0
2020-01-10T17:00,12.1,78,8.4,7.5,287,0.00,991.8,0,71.0
2020-01-10T18:00,10.5,85,8.0,7.3,290,0.00,992.1,0,0.0
2020-01-10T19:00,9.6,87,7.6,7.9,286,0.00,992.6,0,0.0
2020-01-10T20:00,9.1,88,7.2,8.2,293,0.00,993.1,0,0.0
2020-01-10T21:00,8.7,87,6.7,9.2,301,0.00,993.7,0,0.0
2020-01-10T22:00,8.1,87,6.1,9.1,304,0.00,993.8,0,0.0
2020-01-10T23:00,7.3,89,5.6,8.4,310,0.00,993.5,0,0.0
2020-01-11T00:00,6.7,91,5.3,8.7,315,0.00,993.0,0,0.0
2020-01-11T01:00,6.2,92,5.0,8.7,315,0.00,992.7,0,0.0
2020-01-11T02:00,5.9,93,4.8,8.9,317,0.00,992.2,0,0.0
2020-01-11T03:00,5.6,93,4.6,8.9,310,0.00,991.7,0,0.0
2020-01-11T04:00,5.3,94,4.4,9.7,309,0.00,991.5,1,0.0
2020-01-11T05:00,5.7,94,4.8,9.2,315,0.00,992.1,18,0.0
2020-01-11T06:00,6.0,94,5.0,9.2,318,0.00,993.0,85,0.0
2020-01-11T07:00,6.0,94,5.1,7.9,321,0.00,993.1,90,2.0
2020-01-11T08:00,7.9,88,6.0,9.4,302,0.00,993.7,55,79.0
2020-01-11T09:00,10.3,80,6.9,8.2,299,0.00,994.4,4,244.0
2020-01-11T10:00,12.8,71,7.7,8.4,313,0.00,994.8,9,429.0
2020-01-11T11:00,14.9,65,8.3,7.9,294,0.00,994.2,0,550.0
2020-01-11T12:00,16.4,59,8.3,11.1,283,0.00,993.3,0,617.0
2020-01-11T13:00,17.1,56,8.3,10.6,288,0.00,992.2,0,610.0
2020-01-11T14:00,17.5,55,8.4,9.6,283,0.00,991.6,0,538.0
2020-01-11T15:00,17.3,56,8.5,10.6,288,0.00,991.5,0,409.0
2020-01-11T16:00,16.3,62,9.1,7.6,295,0.00,991.4,0,239.0
2020-01-11T17:00,12.4,83,9.5,9.8,294,0.00,991.1,59,71.0
2020-01-11T18:00,11.1,86,8.9,8.9,302,0.00,991.4,0,0.0
2020-01-11T19:00,10.7,87,8.6,7.1,315,0.00,992.1,0,0.0
2020-01-11T20:00,10.0,88,8.1,7.4,321,0.00,992.5,0,0.0
2020-01-11T21:00,9.4,89,7.7,7.4,317,0.00,992.8,15,0.0
2020-01-11T22:00,8.7,91,7.3,8.0,324,0.00,993.0,4,0.0
2020-01-11T23:00,8.3,92,7.2,6.9,309,0.00,993.1,5,0.0
2020-01-12T00:00,7.4,94,6.5,8.6,327,0.00,992.3,0,0.0
2020-01-12T01:00,7.7,94,6.8,7.1,315,0.00,992.2,11,0.0
2020-01-12T02:00,7.5,95,6.8,6.9,321,0.00,991.9,1,0.0
2020-01-12T03:00,7.1,96,6.4,7.1,319,0.00,991.2,0,0.0
2020-01-12T04:00,6.9,95,6.2,7.7,319,0.00,990.6,0,0.0
2020-01-12T05:00,6.8,96,6.2,7.4,321,0.00,991.3,0,0.0
2020-01-12T06:00,6.2,96,5.6,6.6,315,0.00,991.5,1,0.0
2020-01-12T07:00,7.2,94,6.3,4.3,275,0.00,990.7,27,2.0
2020-01-12T08:00,8.3,92,7.1,5.4,250,0.00,991.4,68,85.0
2020-01-12T09:00,11.4,82,8.4,5.7,252,0.00,992.0,42,256.0
2020-01-12T10:00,14.2,70,8.7,7.3,259,0.00,992.4,65,410.0
2020-01-12T11:00,15.8,59,7.8,8.0,262,0.00,991.5,72,444.0
2020-01-12T12:00,17.4,52,7.5,8.8,279,0.00,990.5,65,597.0
2020-01-12T13:00,18.4,49,7.6,8.9,284,0.00,989.4,66,599.0
2020-01-12T14:00,18.9,48,7.7,8.5,282,0.00,988.4,82,528.0
2020-01-12T15:00,18.9,50,8.2,8.4,290,0.00,987.9,77,398.0
2020-01-12T16:00,17.8,63,10.5,4.6,309,0.00,987.6,47,233.0
2020-01-12T17:00,14.2,77,10.2,9.2,315,0.00,987.7,0,71.0
2020-01-12T18:00,12.6,82,9.6,9.4,310,0.00,987.7,1,0.0
2020-01-12T19:00,11.8,84,9.3,8.4,317,0.00,988.0,0,0.0
2020-01-12T20:00,10.9,87,8.8,8.8,325,0.00,988.5,1,0.0
2020-01-12T21:00,10.1,89,8.5,8.7,343,0.00,988.4,3,0.0
2020-01-12T22:00,9.1,92,7.9,9.7,360,0.00,988.2,6,0.0
2020-01-12T23:00,9.1,92,7.9,7.8,22,0.00,987.6,3,0.0
2020-01-13T00:00,9.0,93,8.0,6.1,62,0.00,986.8,69,0.0
2020-01-13T01:00,9.7,92,8.5,4.7,113,0.00,986.2,41,0.0
2020-01-13T02:00,7.0,97,6.6,8.1,159,0.00,985.2,56,0.0
2020-01-13T03:00,6.8,98,6.5,10.0,150,0.00,984.5,65,0.0
2020-01-13T04:00,6.9,97,6.5,9.6,146,0.00,984.0,0,0.0
2020-01-13T05:00,7.1,98,6.9,7.4,129,0.00,984.5,2,0.0
2020-01-13T06:00,7.2,97,6.8,8.4,137,0.00,984.6,2,0.0
2020-01-13T07:00,8.1,95,7.3,6.9,137,0.00,985.2,4,2.0
2020-01-13T08:00,11.0,87,8.9,10.0,128,0.00,986.4,4,83.0
2020-01-13T09:00,14.0,79,10.5,9.8,126,0.00,987.0,7,247.0
2020-01-13T10:00,16.9,71,11.6,11.2,132,0.00,987.2,15,410.0
2020-01-13T11:00,18.7,64,11.8,12.6,127,0.00,986.8,86,519.0
2020-01-13T12:00,18.7,63,11.5,15.0,117,0.00,985.6,48,379.0
2020-01-13T13:00,19.5,64,12.4,17.1,120,0.00,984.2,73,483.0
2020-01-13T14:00,18.8,71,13.5,6.7,144,1.50,984.5,73,319.0
2020-01-13T15:00,18.2,77,14.2,14.8,89,2.00,983.9,58,257.0
2020-01-13T16:00,17.2,83,14.3,12.7,75,3.20,984.5,88,163.0
2020-01-13T17:00,15.7,83,12.8,12.0,83,1.90,985.2,100,37.0
2020-01-13T18:00,14.6,87,12.4,13.1,81,0.00,986.0,30,0.0
2020-01-13T19:00,14.0,89,12.2,12.1,80,0.00,986.8,79,0.0
2020-01-13T20:00,14.0,89,12.2,12.6,87,0.70,987.5,71,0.0
2020-01-13T21:00,13.8,90,12.2,13.8,97,0.00,987.9,50,0.0
2020-01-13T22:00,13.3,91,11.9,11.8,102,0.00,988.1,36,0.0
2020-01-13T23:00,13.0,92,11.7,10.8,105,0.40,988.1,31,0.0
2020-01-14T00:00,12.6,92,11.3,8.7,114,0.90,987.8,71,0.0
2020-01-14T01:00,12.2,92,11.0,6.9,186,0.00,988.0,100,0.0
2020-01-14T02:00,12.7,93,11.5,2.4,297,0.10,987.7,92,0.0
2020-01-14T03:00,11.9,97,11.4,3.8,343,0.00,987.4,32,0.0
2020-01-14T04:00,11.3,97,10.9,4.8,333,0.00,987.5,30,0.0
2020-01-14T05:00,11.5,95,10.8,5.6,27,0.00,987.9,27,0.0
2020-01-14T06:00,10.2,98,9.9,8.0,36,0.00,988.1,18,0.0
2020-01-14T07:00,9.7,98,9.5,7.1,45,0.00,988.5,11,2.0
2020-01-14T08:00,12.0,95,11.2,5.2,34,0.00,989.4,11,76.0
2020-01-14T09:00,14.1,89,12.3,4.5,29,0.00,990.2,5,227.0
2020-01-14T10:00,15.9,79,12.3,3.8,41,0.00,990.6,4,387.0
2020-01-14T11:00,17.3,73,12.4,3.0,76,0.00,990.4,5,507.0
2020-01-14T12:00,18.4,68,12.5,3.1,126,0.00,989.3,17,550.0
2020-01-14T13:00,19.3,65,12.6,2.9,150,0.00,988.4,100,462.0
2020-01-14T14:00,19.4,64,12.5,3.3,186,0.00,987.6,100,285.0
2020-01-14T15:00,18.9,69,13.0,4.5,209,0.20,987.4,58,158.0
2020-01-14T16:00,18.5,71,13.1,4.6,231,0.20,987.5,46,150.0
2020-01-14T17:00,16.2,87,13.9,5.7,235,0.00,987.8,46,49.0
2020-01-14T18:00,15.6,89,13.8,5.8,274,0.00,988.4,100,0.0
2020-01-14T19:00,15.0,88,13.1,11.1,306,0.00,989.3,100,0.0
2020-01-14T20:00,14.4,88,12.5,11.5,309,0.00,989.9,100,0.0
2020-01-14T21:00,14.1,87,12.0,12.2,304,0.00,990.4,100,0.0
2020-01-14T22:00,13.8,86,11.6,12.1,307,0.00,990.5,100,0.0
2020-01-14T23:00,13.3,88,11.3,11.2,315,0.10,990.3,100,0.0
2020-01-15T00:00,12.9,89,11.1,9.7,321,0.10,990.0,100,0.0
