latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
28.646748,77.17218,219.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m (°C),wind_speed_10m (km/h),wind_direction_10m (°),dew_point_2m (°C),precipitation (mm),relative_humidity_2m (%),surface_pressure (hPa),cloud_cover (%),shortwave_radiation (W/m²)
2020-01-01T00:00,7.5,1.8,90,5.2,0.00,85,993.8,33,0.0
2020-01-01T01:00,6.9,3.1,21,5.4,0.00,90,993.6,74,0.0
2020-01-01T02:00,5.7,4.3,24,4.9,0.00,95,993.3,80,0.0
2020-01-01T03:00,4.2,5.6,27,4.0,0.00,99,993.0,85,0.0
2020-01-01T04:00,3.2,6.6,29,3.2,0.00,100,992.9,100,0.0
2020-01-01T05:00,3.3,5.6,27,3.1,0.00,99,993.2,100,0.0
2020-01-01T06:00,3.0,6.3,24,2.8,0.00,99,993.8,50,0.0
2020-01-01T07:00,3.3,7.9,39,3.1,0.00,99,994.7,34,2.0
2020-01-01T08:00,5.9,7.1,49,4.2,0.00,89,995.8,44,78.0
2020-01-01T09:00,9.2,7.4,67,5.4,0.00,77,996.8,79,233.0
2020-01-01T10:00,11.9,8.7,85,6.1,0.00,67,997.1,87,385.0
2020-01-01T11:00,14.1,10.5,112,6.2,0.00,59,996.9,90,493.0
2020-01-01T12:00,15.5,10.0,120,6.6,0.00,55,995.8,92,548.0
2020-01-01T13:00,16.9,8.6,112,7.6,0.00,54,994.9,93,544.0
2020-01-01T14:00,17.5,8.3,108,8.3,0.00,55,994.4,95,438.0
2020-01-01T15:00,17.7,8.1,103,8.7,0.00,55,994.0,95,325.0
2020-01-01T16:00,17.1,6.5,87,10.3,0.00,64,994.0,94,178.0
2020-01-01T17:00,14.0,7.4,76,10.5,0.00,79,994.1,89,48.0
2020-01-01T18:00,12.8,7.4,61,10.0,0.00,83,994.7,89,0.0
2020-01-01T19:00,12.0,8.4,59,9.6,0.00,85,995.1,84,0.0
2020-01-01T20:00,11.2,9.3,54,9.0,0.00,86,995.7,79,0.0
2020-01-01T21:00,11.2,8.7,52,8.9,0.00,86,995.8,86,0.0
2020-01-01T22:00,10.2,8.2,38,8.3,0.00,88,995.8,91,0.0
2020-01-01T23:00,9.4,9.2,69,7.8,0.00,90,995.7,80,0.0
2020-01-02T00:00,9.0,9.8,73,7.5,0.00,90,995.3,72,0.0
2020-01-02T01:00,8.8,10.5,68,7.0,0.00,88,995.0,60,0.0
2020-01-02T02:00,8.5,10.5,74,6.5,0.00,87,994.8,39,0.0
2020-01-02T03:00,8.0,9.3,77,6.2,0.00,88,994.3,43,0.0
2020-01-02T04:00,7.7,9.8,84,6.1,0.00,90,994.2,41,0.0
2020-01-02T05:00,6.7,9.1,72,5.3,0.00,91,994.0,44,0.0
2020-01-02T06:00,6.9,9.1,81,5.5,0.00,91,994.5,36,0.0
2020-01-02T07:00,7.0,9.0,90,5.7,0.00,91,995.2,23,1.0
2020-01-02T08:00,9.7,6.1,93,7.2,0.00,84,996.3,20,77.0
2020-01-02T09:00,12.5,6.9,84,8.7,0.00,78,997.3,24,236.0
2020-01-02T10:00,14.9,6.9,81,9.8,0.00,72,997.8,16,391.0
2020-01-02T11:00,16.9,8.5,78,10.6,0.00,66,996.9,1,510.0
2020-01-02T12:00,18.4,10.1,86,10.9,0.00,62,995.9,12,570.0
2020-01-02T13:00,19.3,10.4,88,11.0,0.00,59,994.6,18,532.0
2020-01-02T14:00,19.5,10.9,82,11.0,0.00,58,993.4,19,439.0
2020-01-02T15:00,19.3,12.0,74,11.0,0.00,58,992.9,24,319.0
2020-01-02T16:00,18.5,10.4,70,11.9,0.00,66,992.9,20,178.0
2020-01-02T17:00,16.7,9.3,54,12.6,0.00,77,992.7,16,48.0
2020-01-02T18:00,15.7,9.1,56,12.4,0.00,81,993.0,24,0.0
2020-01-02T19:00,14.7,9.7,68,11.8,0.00,83,993.5,17,0.0
2020-01-02T20:00,13.9,10.0,77,11.2,0.00,84,994.0,23,0.0
2020-01-02T21:00,13.1,9.0,85,11.0,0.00,87,994.3,23,0.0
2020-01-02T22:00,12.5,9.4,83,10.8,0.00,89,994.3,33,0.0
2020-01-02T23:00,12.5,11.3,81,10.5,0.00,88,994.5,23,0.0
2020-01-03T00:00,11.9,10.5,82,9.4,0.00,85,994.3,21,0.0
2020-01-03T01:00,11.2,9.1,97,9.0,0.00,87,993.9,22,0.0
2020-01-03T02:00,10.3,6.9,96,8.7,0.00,90,993.4,20,0.0
2020-01-03T03:00,10.3,5.8,97,8.6,0.00,89,992.7,19,0.0
2020-01-03T04:00,9.8,8.4,43,8.6,0.00,92,992.8,12,0.0
2020-01-03T05:00,9.9,7.2,63,8.9,0.00,93,992.4,6,0.0
2020-01-03T06:00,9.1,7.4,47,8.4,0.00,95,992.8,8,0.0
2020-01-03T07:00,8.6,6.6,49,8.1,0.00,97,993.4,7,1.0
2020-01-03T08:00,11.1,3.2,27,9.6,0.00,90,994.4,2,74.0
2020-01-03T09:00,13.6,1.8,11,10.6,0.00,82,995.1,0,231.0
2020-01-03T10:00,15.6,3.1,69,11.1,0.00,75,995.0,0,392.0
2020-01-03T11:00,17.0,6.9,47,11.5,0.00,70,994.2,0,508.0
2020-01-03T12:00,17.9,6.1,28,11.9,0.00,68,993.1,0,565.0
2020-01-03T13:00,18.6,6.1,357,11.8,0.00,64,992.1,18,559.0
2020-01-03T14:00,18.9,6.8,342,11.3,0.10,62,991.1,17,427.0
2020-01-03T15:00,18.9,7.4,346,11.2,0.00,61,990.9,19,302.0
2020-01-03T16:00,18.5,6.3,347,11.7,0.00,65,990.9,19,171.0
2020-01-03T17:00,18.2,0.8,207,10.9,0.00,62,990.7,8,53.0
2020-01-03T18:00,17.6,2.2,261,10.9,0.00,65,991.2,5,0.0
2020-01-03T19:00,15.8,4.4,305,11.3,0.00,75,991.6,4,0.0
2020-01-03T20:00,14.5,4.7,351,11.3,0.00,81,992.1,4,0.0
2020-01-03T21:00,13.5,4.8,63,11.1,0.00,85,992.4,5,0.0
2020-01-03T22:00,12.2,8.0,117,10.7,0.00,90,992.5,4,0.0
2020-01-03T23:00,11.9,9.2,129,10.6,0.00,92,992.5,3,0.0
2020-01-04T00:00,11.0,7.7,101,10.1,0.00,94,992.4,25,0.0
2020-01-04T01:00,10.4,6.0,107,9.8,0.00,96,991.8,29,0.0
2020-01-04T02:00,10.6,7.9,150,9.9,0.00,95,991.3,16,0.0
2020-01-04T03:00,10.4,9.0,85,9.9,0.00,96,991.3,17,0.0
2020-01-04T04:00,9.7,5.4,143,9.3,0.00,97,990.8,18,0.0
2020-01-04T05:00,9.6,4.6,198,9.1,0.00,97,990.8,29,0.0
2020-01-04T06:00,8.8,6.1,230,8.4,0.00,97,991.1,12,0.0
2020-01-04T07:00,9.6,2.7,293,9.0,0.00,96,991.7,15,1.0
2020-01-04T08:00,10.2,2.0,225,9.5,0.00,95,992.6,21,65.0
2020-01-04T09:00,12.4,1.5,194,10.7,0.00,89,993.7,21,190.0
2020-01-04T10:00,14.6,1.4,180,11.6,0.00,82,993.7,20,315.0
2020-01-04T11:00,16.4,2.3,231,12.1,0.00,76,992.9,11,425.0
2020-01-04T12:00,17.6,4.0,260,12.3,0.00,71,992.1,13,470.0
2020-01-04T13:00,18.4,6.1,273,12.0,0.00,66,991.0,13,505.0
2020-01-04T14:00,18.7,6.4,297,11.3,0.10,62,990.3,24,452.0
2020-01-04T15:00,18.6,6.6,319,10.7,0.00,60,989.9,32,305.0
2020-01-04T16:00,18.3,5.5,337,10.3,0.10,60,989.9,21,181.0
2020-01-04T17:00,15.7,7.4,23,11.9,0.00,78,989.7,7,53.0
2020-01-04T18:00,14.6,5.6,40,11.6,0.00,82,990.1,7,0.0
2020-01-04T19:00,14.6,4.1,38,10.9,0.00,78,990.9,12,0.0
2020-01-04T20:00,14.5,2.1,59,10.8,0.00,78,991.6,29,0.0
2020-01-04T21:00,14.0,3.3,264,10.7,0.00,81,992.4,81,0.0
2020-01-04T22:00,12.4,6.4,333,10.7,0.00,90,992.6,79,0.0
2020-01-04T23:00,12.0,7.3,9,10.3,0.00,90,992.5,0,0.0
2020-01-05T00:00,10.6,8.4,7,8.7,0.00,88,992.2,0,0.0
2020-01-05T01:00,9.9,7.9,3,7.9,0.00,87,991.6,0,0.0
2020-01-05T02:00,9.4,6.5,357,7.4,0.00,87,991.3,24,0.0
2020-01-05T03:00,9.2,6.0,343,7.3,0.00,88,991.0,50,0.0
2020-01-05T04:00,9.3,6.0,295,7.6,0.00,89,990.8,27,0.0
2020-01-05T05:00,8.3,6.5,276,7.1,0.00,92,990.9,1,0.0
2020-01-05T06:00,7.9,8.7,253,6.8,0.00,92,991.2,0,0.0
2020-01-05T07:00,7.7,9.1,252,6.6,0.00,93,991.8,0,1.0
2020-01-05T08:00,10.0,8.0,260,7.8,0.00,86,992.9,0,78.0
2020-01-05T09:00,12.8,8.3,268,9.2,0.00,78,993.6,0,240.0
2020-01-05T10:00,15.3,10.8,266,9.9,0.00,70,994.1,0,400.0
2020-01-05T11:00,17.2,11.1,283,9.5,0.00,60,993.4,9,517.0
2020-01-05T12:00,18.6,11.3,287,8.9,0.00,53,991.9,10,579.0
2020-01-05T13:00,19.3,12.4,287,8.6,0.00,50,990.7,0,575.0
2020-01-05T14:00,19.6,13.4,290,8.4,0.00,48,990.2,45,505.0
2020-01-05T15:00,19.3,13.2,296,8.5,0.00,50,990.3,71,313.0
2020-01-05T16:00,18.1,9.2,315,10.4,0.00,61,990.5,75,127.0
2020-01-05T17:00,15.8,8.2,337,11.4,0.00,75,991.4,63,36.0
2020-01-05T18:00,15.3,8.2,331,11.2,0.00,77,992.3,98,0.0
2020-01-05T19:00,14.8,6.0,343,11.5,0.00,80,992.2,62,0.0
2020-01-05T20:00,14.1,5.8,330,11.1,0.00,82,992.9,45,0.0
2020-01-05T21:00,13.0,6.5,326,10.2,0.00,83,993.2,86,0.0
2020-01-05T22:00,12.5,7.4,337,9.8,0.00,84,993.3,95,0.0
2020-01-05T23:00,12.2,5.1,352,9.8,0.00,85,993.2,93,0.0
2020-01-06T00:00,11.9,8.0,5,9.7,0.00,86,993.2,36,0.0
2020-01-06T01:00,11.1,3.9,34,9.0,0.00,87,992.8,74,0.0
2020-01-06T02:00,11.9,1.3,214,9.0,0.00,82,993.0,83,0.0
2020-01-06T03:00,11.1,3.9,304,9.0,0.00,87,992.7,76,0.0
2020-01-06T04:00,10.8,3.8,343,9.1,0.00,89,992.0,99,0.0
2020-01-06T05:00,10.3,3.6,264,9.1,0.00,92,991.7,71,0.0
2020-01-06T06:00,10.3,4.4,261,9.2,0.00,93,991.9,80,0.0
2020-01-06T07:00,10.5,5.9,284,9.3,0.00,92,992.4,90,1.0
2020-01-06T08:00,12.3,3.9,292,9.7,0.00,84,993.3,76,52.0
2020-01-06T09:00,14.2,4.4,325,9.8,0.00,75,994.3,82,142.0
2020-01-06T10:00,15.9,5.4,318,8.8,0.00,63,994.9,87,288.0
2020-01-06T11:00,16.3,5.6,345,8.4,0.00,60,994.3,100,247.0
2020-01-06T12:00,15.7,4.7,4,8.6,0.00,62,993.3,95,108.0
2020-01-06T13:00,16.5,6.6,29,9.2,0.00,62,992.3,93,305.0
2020-01-06T14:00,16.4,6.9,39,9.5,0.00,64,992.0,100,236.0
2020-01-06T15:00,16.0,7.1,49,9.7,0.00,66,992.2,99,116.0
2020-01-06T16:00,15.9,7.9,51,10.0,0.00,68,992.4,99,122.0
2020-01-06T17:00,14.1,8.9,50,10.8,0.00,81,992.5,100,29.0
2020-01-06T18:00,13.3,9.2,69,10.7,0.00,84,992.9,100,0.0
2020-01-06T19:00,13.2,10.6,72,10.8,0.00,85,993.1,100,0.0
2020-01-06T20:00,13.0,11.2,69,10.8,0.00,87,993.2,68,0.0
2020-01-06T21:00,12.3,8.6,75,10.7,0.00,90,993.4,100,0.0
2020-01-06T22:00,11.9,7.2,90,10.5,0.00,91,993.4,96,0.0
2020-01-06T23:00,11.8,8.0,100,10.4,0.00,91,993.1,100,0.0
2020-01-07T00:00,12.2,9.2,101,10.3,0.00,88,992.3,100,0.0
2020-01-07T01:00,12.3,9.0,113,10.2,0.00,87,991.7,100,0.0
2020-01-07T02:00,12.2,8.1,111,10.1,0.00,87,991.4,100,0.0
2020-01-07T03:00,12.1,8.0,117,10.0,0.00,87,990.8,99,0.0
2020-01-07T04:00,12.1,8.6,123,9.9,0.00,86,990.4,95,0.0
2020-01-07T05:00,11.8,7.8,112,10.0,0.00,89,990.7,88,0.0
2020-01-07T06:00,11.3,8.0,98,9.9,0.00,91,991.0,38,0.0
2020-01-07T07:00,11.0,8.8,109,9.8,0.00,93,991.4,98,1.0
2020-01-07T08:00,12.2,9.7,117,10.4,0.00,89,992.2,100,16.0
2020-01-07T09:00,13.9,10.8,120,10.9,0.00,82,992.6,100,123.0
2020-01-07T10:00,14.1,9.8,118,11.1,0.30,82,992.7,71,94.0
2020-01-07T11:00,16.3,10.6,118,11.7,0.20,74,992.1,78,414.0
2020-01-07T12:00,17.4,12.2,137,11.7,0.00,69,990.9,99,386.0
2020-01-07T13:00,17.4,13.0,138,11.9,0.40,70,989.8,100,268.0
2020-01-07T14:00,17.3,12.7,133,12.1,0.10,72,989.1,98,227.0
2020-01-07T15:00,16.8,11.6,112,12.4,0.00,75,988.6,85,153.0
2020-01-07T16:00,16.6,10.4,88,12.5,0.00,77,988.4,99,121.0
2020-01-07T17:00,15.8,9.0,88,13.0,0.00,84,988.2,98,31.0
2020-01-07T18:00,15.1,10.2,72,12.8,0.00,86,988.9,68,0.0
2020-01-07T19:00,14.2,9.3,74,12.6,0.00,90,989.1,85,0.0
2020-01-07T20:00,13.8,8.6,68,12.6,0.00,93,989.9,68,0.0
2020-01-07T21:00,13.4,10.4,88,12.5,0.10,94,989.7,56,0.0
2020-01-07T22:00,13.1,9.7,86,12.3,0.90,95,989.8,55,0.0
2020-01-07T23:00,12.9,12.0,97,12.0,0.10,94,989.3,63,0.0
2020-01-08T00:00,12.8,15.5,112,11.8,0.00,94,988.6,37,0.0
2020-01-08T01:00,12.3,8.0,117,11.2,0.00,93,988.2,49,0.0
2020-01-08T02:00,12.2,9.5,307,11.2,0.20,94,988.4,66,0.0
2020-01-08T03:00,12.2,7.6,357,11.6,0.40,96,987.6,47,0.0
2020-01-08T04:00,11.9,9.2,39,11.2,1.20,96,987.2,38,0.0
2020-01-08T05:00,12.3,5.2,106,11.0,1.40,92,987.5,77,0.0
2020-01-08T06:00,12.6,2.4,333,11.6,0.90,94,988.0,70,0.0
2020-01-08T07:00,12.6,4.3,42,11.4,1.50,92,988.2,85,1.0
2020-01-08T08:00,12.8,6.0,65,11.5,2.70,92,988.9,100,16.0
2020-01-08T09:00,13.0,7.6,71,11.4,2.20,90,989.5,96,31.0
2020-01-08T10:00,14.1,10.1,92,11.6,1.10,85,989.3,98,179.0
2020-01-08T11:00,14.8,9.2,101,12.1,0.70,84,988.7,99,234.0
2020-01-08T12:00,14.9,6.2,100,12.9,0.60,88,987.7,100,247.0
2020-01-08T13:00,15.0,5.1,82,12.9,0.50,88,986.8,100,194.0
2020-01-08T14:00,14.8,6.8,65,13.0,0.60,89,986.3,100,137.0
2020-01-08T15:00,14.8,6.1,28,12.7,0.40,88,986.3,100,119.0
2020-01-08T16:00,14.4,8.1,339,12.5,0.40,88,986.6,100,61.0
2020-01-08T17:00,13.4,12.5,309,11.8,0.90,90,987.8,62,25.0
2020-01-08T18:00,12.9,13.8,311,11.7,0.00,92,988.5,23,0.0
2020-01-08T19:00,11.9,12.7,315,11.0,0.00,94,989.1,12,0.0
2020-01-08T20:00,10.9,12.2,313,10.0,0.00,94,989.7,9,0.0
2020-01-08T21:00,10.6,12.7,313,9.8,0.00,94,990.2,10,0.0
2020-01-08T22:00,10.6,13.8,311,9.7,0.00,94,990.8,2,0.0
2020-01-08T23:00,10.3,14.0,318,9.2,0.00,93,991.2,1,0.0
2020-01-09T00:00,9.7,13.0,314,8.6,0.00,93,990.9,0,0.0
2020-01-09T01:00,9.2,12.2,313,8.2,0.00,94,991.0,0,0.0
2020-01-09T02:00,8.2,12.3,310,7.5,0.00,95,990.6,0,0.0
2020-01-09T03:00,7.8,12.5,309,6.8,0.00,93,990.6,0,0.0
2020-01-09T04:00,7.3,12.6,307,6.1,0.00,92,990.7,0,0.0
2020-01-09T05:00,7.8,11.7,304,6.7,0.00,93,990.9,0,0.0
2020-01-09T06:00,7.0,11.0,308,6.0,0.00,94,991.6,0,0.0
2020-01-09T07:00,6.6,10.7,310,5.8,0.00,94,992.6,0,1.0
2020-01-09T08:00,8.5,10.5,311,6.9,0.00,89,993.6,0,80.0
2020-01-09T09:00,10.1,12.5,316,7.6,0.00,84,995.0,0,250.0
2020-01-09T10:00,11.8,13.1,323,8.7,0.00,81,995.4,0,414.0
2020-01-09T11:00,13.5,14.0,325,9.0,0.00,74,994.9,4,537.0
2020-01-09T12:00,14.7,15.0,325,8.1,0.00,65,993.9,9,600.0
2020-01-09T13:00,15.5,16.2,323,6.6,0.00,55,993.2,7,590.0
2020-01-09T14:00,15.9,16.3,325,5.3,0.00,50,992.8,5,522.0
2020-01-09T15:00,15.7,15.0,325,4.7,0.00,48,992.5,0,404.0
2020-01-09T16:00,15.0,11.7,315,5.8,0.00,54,992.6,0,240.0
2020-01-09T17:00,12.1,9.4,302,7.7,0.00,75,993.2,0,73.0
2020-01-09T18:00,10.7,10.1,297,7.1,0.00,78,993.8,3,0.0
2020-01-09T19:00,9.8,10.1,305,6.6,0.00,80,994.2,3,0.0
2020-01-09T20:00,9.0,10.2,309,6.1,0.00,82,994.7,2,0.0
2020-01-09T21:00,8.5,10.4,316,5.8,0.00,83,995.3,7,0.0
2020-01-09T22:00,8.0,10.5,319,5.6,0.00,85,995.0,3,0.0
2020-01-09T23:00,7.3,10.0,319,5.3,0.00,87,994.6,0,0.0
2020-01-10T00:00,6.6,9.4,317,4.9,0.00,89,993.9,0,0.0
2020-01-10T01:00,6.2,9.4,310,4.6,0.00,90,993.3,0,0.0
2020-01-10T02:00,5.9,9.8,306,4.5,0.00,91,992.7,0,0.0
2020-01-10T03:00,5.8,10.9,297,4.5,0.00,91,992.2,0,0.0
2020-01-10T04:00,5.8,12.2,294,4.6,0.00,92,992.2,0,0.0
2020-01-10T05:00,5.8,12.1,293,4.9,0.00,94,993.3,0,0.0
2020-01-10T06:00,5.8,12.4,292,4.9,0.00,94,993.8,0,0.0
2020-01-10T07:00,5.8,12.1,293,4.8,0.00,93,993.9,2,1.0
2020-01-10T08:00,7.4,10.5,301,5.9,0.00,90,994.6,0,81.0
2020-01-10T09:00,9.7,12.5,314,7.1,0.00,84,995.4,0,252.0
2020-01-10T10:00,11.9,14.1,322,7.8,0.00,76,995.5,0,420.0
2020-01-10T11:00,13.7,14.6,327,8.3,0.00,70,994.7,0,545.0
2020-01-10T12:00,15.1,14.8,321,8.6,0.00,65,994.0,0,610.0
2020-01-10T13:00,16.1,15.5,314,8.5,0.00,60,993.4,0,608.0
2020-01-10T14:00,16.6,15.9,308,8.0,0.00,57,992.9,0,539.0
2020-01-10T15:00,16.6,15.1,303,7.6,0.00,55,992.5,0,412.0
2020-01-10T16:00,16.0,11.8,297,8.1,0.00,59,992.4,0,244.0
2020-01-10T17:00,12.8,9.3,283,8.8,0.00,77,992.3,0,75.0
2020-01-10T18:00,11.8,10.7,284,7.8,0.00,77,992.8,0,1.0
2020-01-10T19:00,10.6,11.1,295,7.0,0.00,78,993.0,0,0.0
2020-01-10T20:00,9.5,10.9,304,6.1,0.00,79,993.6,0,0.0
2020-01-10T21:00,8.6,10.6,305,5.5,0.00,81,994.1,0,0.0
2020-01-10T22:00,7.7,10.2,309,5.1,0.00,84,994.2,8,0.0
2020-01-10T23:00,6.9,9.7,318,4.8,0.00,86,993.8,0,0.0
2020-01-11T00:00,6.4,9.7,318,4.5,0.00,88,993.3,0,0.0
2020-01-11T01:00,6.0,9.7,309,4.3,0.00,89,993.1,0,0.0
2020-01-11T02:00,5.7,10.4,304,4.2,0.00,90,992.8,0,0.0
2020-01-11T03:00,5.4,10.7,318,4.1,0.00,91,992.1,1,0.0
2020-01-11T04:00,5.2,10.0,322,3.9,0.00,91,991.8,4,0.0
2020-01-11T05:00,5.8,10.1,305,4.6,0.00,92,992.5,56,0.0
2020-01-11T06:00,6.4,8.7,300,5.1,0.00,92,993.4,90,0.0
2020-01-11T07:00,6.2,7.9,309,5.1,0.00,92,993.6,0,1.0
2020-01-11T08:00,8.0,5.6,315,5.9,0.00,87,994.2,1,82.0
2020-01-11T09:00,10.2,5.9,308,6.8,0.00,79,994.9,6,246.0
2020-01-11T10:00,12.2,7.3,281,7.5,0.00,73,995.5,46,403.0
2020-01-11T11:00,13.8,11.0,281,7.9,0.00,68,995.1,8,528.0
2020-01-11T12:00,15.2,11.4,281,8.0,0.00,62,994.0,6,605.0
2020-01-11T13:00,16.1,10.3,282,7.9,0.00,58,992.8,51,605.0
2020-01-11T14:00,16.7,10.4,284,7.4,0.00,54,992.1,40,488.0
2020-01-11T15:00,16.8,10.4,290,7.4,0.00,54,991.9,46,370.0
2020-01-11T16:00,16.3,7.9,294,8.4,0.00,59,991.8,70,201.0
2020-01-11T17:00,14.2,6.2,280,9.5,0.00,73,991.6,17,49.0
2020-01-11T18:00,13.8,4.9,287,8.6,0.00,71,991.8,0,1.0
2020-01-11T19:00,11.8,6.6,311,8.3,0.00,79,992.5,1,0.0
2020-01-11T20:00,10.3,8.1,328,8.0,0.00,86,992.8,0,0.0
2020-01-11T21:00,9.5,7.2,333,7.5,0.00,87,993.0,0,0.0
2020-01-11T22:00,8.8,8.3,326,7.1,0.00,89,993.6,1,0.0
2020-01-11T23:00,8.2,7.0,325,6.6,0.00,90,993.4,0,0.0
2020-01-12T00:00,7.9,7.1,336,6.4,0.00,90,992.7,17,0.0
2020-01-12T01:00,7.3,7.6,329,6.1,0.00,92,992.6,0,0.0
2020-01-12T02:00,7.0,8.3,326,5.9,0.00,93,992.3,0,0.0
2020-01-12T03:00,6.7,5.6,320,5.7,0.00,93,991.5,0,0.0
2020-01-12T04:00,6.6,9.2,318,5.7,0.00,94,991.2,0,0.0
2020-01-12T05:00,6.1,8.4,290,5.5,0.00,96,991.7,0,0.0
2020-01-12T06:00,6.0,5.9,308,5.4,0.00,96,991.6,1,0.0
2020-01-12T07:00,6.4,4.7,247,5.6,0.00,95,991.3,50,1.0
2020-01-12T08:00,8.4,5.1,231,7.0,0.00,91,991.8,37,78.0
2020-01-12T09:00,11.3,7.6,245,8.5,0.00,83,992.6,34,246.0
2020-01-12T10:00,14.0,9.3,257,9.2,0.00,73,992.9,34,410.0
2020-01-12T11:00,16.1,9.6,257,8.8,0.00,62,991.9,60,539.0
2020-01-12T12:00,17.6,10.5,262,9.0,0.00,57,990.9,74,598.0
2020-01-12T13:00,18.7,9.7,268,8.5,0.00,51,989.7,75,593.0
2020-01-12T14:00,19.4,8.3,270,8.1,0.00,48,988.7,76,519.0
2020-01-12T15:00,19.5,8.0,278,8.0,0.00,47,988.2,68,390.0
2020-01-12T16:00,18.8,5.2,295,10.1,0.00,57,987.7,39,229.0
2020-01-12T17:00,16.7,5.6,310,10.5,0.00,67,988.0,0,75.0
2020-01-12T18:00,14.2,7.3,340,10.3,0.00,77,988.1,0,1.0
2020-01-12T19:00,12.6,7.2,354,10.0,0.00,84,988.3,1,0.0
2020-01-12T20:00,11.6,7.1,15,9.4,0.00,87,988.7,2,0.0
2020-01-12T21:00,10.5,7.4,43,8.8,0.00,89,988.4,2,0.0
2020-01-12T22:00,9.9,7.6,59,8.3,0.00,90,988.3,0,0.0
2020-01-12T23:00,9.5,8.3,88,8.0,0.00,90,987.8,59,0.0
2020-01-13T00:00,9.3,7.9,114,7.9,0.00,91,987.1,70,0.0
2020-01-13T01:00,9.3,8.9,137,7.8,0.00,90,986.4,62,0.0
2020-01-13T02:00,9.5,10.4,136,7.8,0.00,89,985.3,71,0.0
2020-01-13T03:00,9.6,10.0,139,7.8,0.00,89,984.7,1,0.0
2020-01-13T04:00,9.2,10.0,139,7.5,0.00,89,984.2,1,0.0
2020-01-13T05:00,9.6,10.7,135,8.4,0.00,92,984.7,5,0.0
2020-01-13T06:00,9.9,11.2,140,8.6,0.00,92,984.7,2,0.0
2020-01-13T07:00,10.3,12.8,142,8.7,0.00,90,985.1,2,1.0
2020-01-13T08:00,12.1,12.5,139,9.5,0.00,84,986.1,5,75.0
2020-01-13T09:00,14.8,14.8,141,10.3,0.00,74,986.5,11,234.0
2020-01-13T10:00,17.4,17.3,144,10.8,0.00,65,986.7,54,383.0
2020-01-13T11:00,19.4,17.7,147,11.1,0.00,59,986.1,34,457.0
2020-01-13T12:00,20.4,18.9,145,11.8,0.20,58,984.9,69,468.0
2020-01-13T13:00,19.7,12.4,190,13.5,3.70,68,984.6,51,381.0
2020-01-13T14:00,19.9,9.2,135,14.3,4.20,70,983.7,57,375.0
2020-01-13T15:00,19.6,10.7,130,15.2,2.50,76,983.7,59,302.0
2020-01-13T16:00,18.9,9.5,127,16.0,3.10,83,984.1,100,152.0
2020-01-13T17:00,17.4,6.3,347,15.7,2.00,89,984.9,100,26.0
2020-01-13T18:00,16.7,7.6,360,15.3,1.00,92,985.9,100,0.0
2020-01-13T19:00,16.3,10.4,76,14.7,1.10,90,986.5,71,0.0
2020-01-13T20:00,15.6,13.8,99,13.9,0.10,90,987.1,57,0.0
2020-01-13T21:00,14.7,6.0,107,13.2,0.10,90,988.0,82,0.0
2020-01-13T22:00,14.0,5.4,318,13.2,0.10,95,988.4,96,0.0
2020-01-13T23:00,13.7,5.6,345,13.0,0.00,96,988.6,100,0.0
2020-01-14T00:00,14.3,7.0,339,13.5,0.00,95,988.4,100,0.0
2020-01-14T01:00,14.0,9.7,329,13.3,0.20,96,988.5,100,0.0
2020-01-14T02:00,13.6,10.2,328,12.6,0.10,94,987.9,100,0.0
2020-01-14T03:00,13.3,9.2,329,12.2,0.00,93,987.9,100,0.0
2020-01-14T04:00,13.1,9.0,331,12.2,0.00,94,987.9,84,0.0
2020-01-14T05:00,11.5,8.2,331,10.6,0.00,95,988.3,64,0.0
2020-01-14T06:00,11.2,7.6,329,10.5,0.00,95,988.7,32,0.0
2020-01-14T07:00,10.7,7.2,323,10.2,0.00,96,989.2,25,1.0
2020-01-14T08:00,11.9,8.7,322,10.9,0.00,94,990.0,26,68.0
2020-01-14T09:00,13.0,10.2,328,11.5,0.00,91,990.6,24,206.0
2020-01-14T10:00,14.4,9.0,337,12.2,0.00,86,991.0,21,345.0
2020-01-14T11:00,16.2,7.2,354,12.1,0.00,77,990.9,62,457.0
2020-01-14T12:00,17.1,5.2,348,12.4,0.00,74,989.8,100,493.0
2020-01-14T13:00,17.8,3.9,326,12.4,0.00,71,988.9,100,383.0
2020-01-14T14:00,18.2,5.0,291,12.3,0.00,68,988.2,86,301.0
2020-01-14T15:00,18.3,5.7,288,12.3,0.00,68,987.9,59,212.0
2020-01-14T16:00,17.9,7.0,305,12.2,0.00,70,987.8,28,147.0
2020-01-14T17:00,15.9,7.9,321,13.2,0.00,84,988.4,10,62.0
2020-01-14T18:00,14.5,11.2,318,12.5,0.00,88,988.9,26,1.0
2020-01-14T19:00,13.4,10.4,314,11.8,0.00,90,989.7,24,0.0
2020-01-14T20:00,12.2,10.0,308,10.8,0.00,91,990.2,23,0.0
2020-01-14T21:00,11.6,10.7,312,10.3,0.00,92,990.6,13,0.0
2020-01-14T22:00,11.1,10.2,321,10.0,0.00,93,990.8,5,0.0
2020-01-14T23:00,10.4,10.2,328,9.4,0.00,94,990.6,1,0.0
2020-01-15T00:00,9.7,9.4,328,9.0,0.00,95,990.2,1,0.0
