latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
28.576448,77.28929,206.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m (°C),wind_speed_10m (km/h),wind_direction_10m (°),dew_point_2m (°C),precipitation (mm),relative_humidity_2m (%),surface_pressure (hPa),cloud_cover (%),shortwave_radiation (W/m²)
2020-01-01T00:00,7.3,2.6,146,6.9,0.00,97,995.4,34,0.0
2020-01-01T01:00,6.7,1.8,11,6.7,0.00,100,995.0,100,0.0
2020-01-01T02:00,5.1,4.2,20,5.2,0.00,100,994.7,100,0.0
2020-01-01T03:00,3.0,6.4,16,3.1,0.00,100,994.5,100,0.0
2020-01-01T04:00,2.4,7.4,14,2.4,0.00,100,994.5,100,0.0
2020-01-01T05:00,3.1,7.3,11,3.1,0.00,100,994.7,100,0.0
2020-01-01T06:00,2.6,7.6,8,2.6,0.00,100,995.3,98,0.0
2020-01-01T07:00,2.8,5.6,27,2.7,0.00,100,996.2,99,2.0
2020-01-01T08:00,5.7,8.7,42,4.3,0.00,91,997.4,54,78.0
2020-01-01T09:00,9.3,7.2,63,5.2,0.00,76,998.4,82,227.0
2020-01-01T10:00,12.1,7.9,87,5.6,0.00,64,998.7,91,356.0
2020-01-01T11:00,14.4,10.3,119,5.8,0.00,56,998.4,88,485.0
2020-01-01T12:00,16.0,9.0,113,6.5,0.00,53,997.3,93,556.0
2020-01-01T13:00,17.2,8.6,112,7.5,0.00,53,996.3,91,526.0
2020-01-01T14:00,17.8,8.1,111,8.1,0.00,53,995.9,94,438.0
2020-01-01T15:00,17.9,7.8,103,8.3,0.00,53,995.5,92,327.0
2020-01-01T16:00,16.9,5.4,82,9.6,0.00,62,995.5,92,181.0
2020-01-01T17:00,13.8,7.9,74,9.5,0.00,76,995.5,88,48.0
2020-01-01T18:00,13.1,7.4,61,9.2,0.00,77,996.2,92,0.0
2020-01-01T19:00,10.7,10.6,55,8.7,0.00,88,996.5,87,0.0
2020-01-01T20:00,10.4,9.2,45,8.6,0.00,89,997.2,82,0.0
2020-01-01T21:00,10.3,9.0,37,8.5,0.00,89,997.2,85,0.0
2020-01-01T22:00,9.2,11.1,36,7.7,0.00,91,997.2,89,0.0
2020-01-01T23:00,8.6,8.9,76,7.5,0.00,93,997.2,82,0.0
2020-01-02T00:00,8.2,9.2,59,7.0,0.00,92,996.7,70,0.0
2020-01-02T01:00,8.0,8.4,65,6.7,0.00,91,996.5,50,0.0
2020-01-02T02:00,7.9,8.1,69,6.5,0.00,91,996.3,36,0.0
2020-01-02T03:00,7.1,10.0,77,5.9,0.00,92,995.7,34,0.0
2020-01-02T04:00,7.1,8.7,83,6.0,0.00,93,995.7,33,0.0
2020-01-02T05:00,6.5,8.5,62,5.7,0.00,94,995.5,42,0.0
2020-01-02T06:00,6.2,9.3,77,5.4,0.00,95,996.0,26,0.0
2020-01-02T07:00,6.3,9.4,92,5.5,0.00,95,996.7,26,2.0
2020-01-02T08:00,9.6,7.6,95,7.5,0.00,87,997.8,19,78.0
2020-01-02T09:00,12.5,6.2,83,8.7,0.00,77,998.7,20,238.0
2020-01-02T10:00,15.1,6.4,74,9.6,0.00,70,999.3,13,394.0
2020-01-02T11:00,17.2,8.5,78,10.2,0.00,63,998.5,9,510.0
2020-01-02T12:00,18.6,9.4,83,10.4,0.00,59,997.3,20,553.0
2020-01-02T13:00,19.3,10.1,86,10.6,0.00,57,996.1,21,501.0
2020-01-02T14:00,19.5,10.7,76,10.6,0.00,57,994.9,24,421.0
2020-01-02T15:00,19.3,12.4,73,10.6,0.00,57,994.4,23,320.0
2020-01-02T16:00,18.4,9.7,75,11.3,0.00,63,994.4,19,180.0
2020-01-02T17:00,16.1,7.8,56,11.4,0.00,74,994.2,17,49.0
2020-01-02T18:00,15.0,7.4,61,11.6,0.00,80,994.5,22,0.0
2020-01-02T19:00,13.6,7.8,68,11.6,0.00,87,994.9,18,0.0
2020-01-02T20:00,13.1,7.1,75,11.4,0.00,89,995.5,25,0.0
2020-01-02T21:00,12.3,8.0,85,11.0,0.00,91,995.7,33,0.0
2020-01-02T22:00,12.5,7.9,74,11.0,0.00,91,995.8,41,0.0
2020-01-02T23:00,12.4,10.0,75,10.2,0.00,87,996.0,34,0.0
2020-01-03T00:00,11.6,8.8,78,9.0,0.00,84,995.8,40,0.0
2020-01-03T01:00,10.8,6.6,99,8.9,0.00,88,995.4,23,0.0
2020-01-03T02:00,9.9,8.8,102,8.7,0.00,92,994.8,16,0.0
2020-01-03T03:00,10.1,7.9,93,8.7,0.00,91,994.1,21,0.0
2020-01-03T04:00,9.1,7.9,47,8.5,0.00,96,994.3,18,0.0
2020-01-03T05:00,9.8,8.0,80,9.0,0.00,95,993.8,10,0.0
2020-01-03T06:00,8.6,8.2,41,8.2,0.00,97,994.3,4,0.0
2020-01-03T07:00,8.1,8.4,31,7.9,0.00,99,994.9,3,1.0
2020-01-03T08:00,11.0,5.8,356,9.8,0.00,92,995.9,2,76.0
2020-01-03T09:00,13.6,2.6,16,10.6,0.00,82,996.6,0,233.0
2020-01-03T10:00,15.7,4.8,63,10.9,0.00,73,996.5,0,393.0
2020-01-03T11:00,17.2,7.9,47,11.1,0.00,67,995.6,0,509.0
2020-01-03T12:00,18.3,7.1,30,11.3,0.00,64,994.5,1,567.0
2020-01-03T13:00,19.1,8.0,10,11.1,0.00,60,993.5,24,559.0
2020-01-03T14:00,19.2,8.3,355,10.7,0.10,58,992.6,27,412.0
2020-01-03T15:00,19.0,8.5,348,10.6,0.00,58,992.4,24,288.0
2020-01-03T16:00,18.3,6.5,341,11.4,0.00,64,992.4,14,172.0
2020-01-03T17:00,16.6,5.4,8,11.5,0.00,72,992.0,11,52.0
2020-01-03T18:00,16.9,4.7,4,11.3,0.00,70,992.7,4,0.0
2020-01-03T19:00,15.9,3.3,354,11.3,0.00,74,993.1,4,0.0
2020-01-03T20:00,15.0,2.2,351,11.3,0.00,79,993.7,4,0.0
2020-01-03T21:00,14.1,2.1,31,11.3,0.00,83,994.1,4,0.0
2020-01-03T22:00,13.2,4.6,141,11.1,0.00,87,994.2,5,0.0
2020-01-03T23:00,10.5,8.9,130,9.7,0.00,95,993.9,5,0.0
2020-01-04T00:00,10.1,8.6,88,9.5,0.00,96,993.8,11,0.0
2020-01-04T01:00,10.0,8.3,108,9.5,0.00,97,993.3,21,0.0
2020-01-04T02:00,10.1,7.2,153,9.6,0.00,97,992.8,16,0.0
2020-01-04T03:00,9.3,7.5,73,9.2,0.00,99,992.7,15,0.0
2020-01-04T04:00,10.1,5.6,135,9.9,0.00,99,992.4,25,0.0
2020-01-04T05:00,10.3,2.9,187,10.2,0.00,99,992.4,15,0.0
2020-01-04T06:00,9.6,4.3,204,9.6,0.00,100,992.6,100,0.0
2020-01-04T07:00,9.9,1.8,270,9.8,0.00,99,993.3,100,1.0
2020-01-04T08:00,10.3,2.4,243,9.9,0.00,97,994.2,100,64.0
2020-01-04T09:00,12.5,1.5,225,11.1,0.00,91,995.2,19,184.0
2020-01-04T10:00,14.9,1.1,162,11.6,0.00,80,995.2,14,317.0
2020-01-04T11:00,16.7,1.3,214,11.8,0.00,73,994.4,10,436.0
2020-01-04T12:00,17.9,2.9,270,11.9,0.00,68,993.5,16,474.0
2020-01-04T13:00,18.7,5.1,278,11.7,0.00,64,992.4,17,499.0
2020-01-04T14:00,19.1,7.1,294,11.2,0.10,60,991.8,32,446.0
2020-01-04T15:00,19.0,7.1,319,10.1,0.10,56,991.5,43,327.0
2020-01-04T16:00,18.1,6.9,332,10.4,0.00,61,991.4,29,181.0
2020-01-04T17:00,15.5,7.0,21,10.7,0.00,73,991.2,12,50.0
2020-01-04T18:00,13.4,9.2,48,11.1,0.00,86,991.6,9,0.0
2020-01-04T19:00,14.8,5.4,82,11.2,0.00,79,992.4,11,0.0
2020-01-04T20:00,14.1,2.6,164,11.2,0.00,83,993.1,16,0.0
2020-01-04T21:00,13.0,1.8,233,10.7,0.00,86,993.7,83,0.0
2020-01-04T22:00,12.1,4.6,315,10.8,0.00,91,994.1,80,0.0
2020-01-04T23:00,11.9,6.0,343,10.8,0.00,93,994.0,13,0.0
2020-01-05T00:00,10.5,8.0,350,9.0,0.00,91,993.7,1,0.0
2020-01-05T01:00,9.3,9.8,352,7.7,0.00,90,993.1,0,0.0
2020-01-05T02:00,8.7,10.7,340,7.2,0.00,90,992.7,0,0.0
2020-01-05T03:00,8.3,10.2,328,7.0,0.00,92,992.3,20,0.0
2020-01-05T04:00,9.0,7.3,303,7.6,0.00,91,992.3,18,0.0
2020-01-05T05:00,8.8,5.4,290,7.8,0.00,93,992.4,25,0.0
2020-01-05T06:00,8.2,5.4,266,7.4,0.00,94,992.8,0,0.0
2020-01-05T07:00,8.1,7.6,262,7.3,0.00,94,993.3,0,1.0
2020-01-05T08:00,10.6,11.2,266,8.2,0.00,85,994.4,0,79.0
2020-01-05T09:00,13.5,8.4,280,9.1,0.00,75,995.2,0,242.0
2020-01-05T10:00,16.0,10.2,280,9.4,0.00,65,995.6,0,402.0
2020-01-05T11:00,17.9,11.4,288,8.6,0.00,55,994.9,0,520.0
2020-01-05T12:00,19.1,11.2,291,8.2,0.00,49,993.4,0,581.0
2020-01-05T13:00,19.7,12.2,289,7.9,0.00,46,992.2,0,577.0
2020-01-05T14:00,19.9,12.9,293,7.8,0.00,46,991.7,43,507.0
2020-01-05T15:00,19.5,12.9,297,7.8,0.00,47,991.7,74,322.0
2020-01-05T16:00,18.1,8.7,312,9.0,0.00,55,991.9,66,116.0
2020-01-05T17:00,15.8,7.2,342,9.9,0.00,68,992.9,56,41.0
2020-01-05T18:00,15.0,6.6,338,10.0,0.00,72,993.8,99,0.0
2020-01-05T19:00,14.6,5.8,338,10.1,0.00,74,993.9,85,0.0
2020-01-05T20:00,14.0,5.9,322,10.0,0.00,77,994.4,41,0.0
2020-01-05T21:00,12.4,8.2,319,9.8,0.00,84,994.6,89,0.0
2020-01-05T22:00,12.3,6.2,324,9.8,0.00,85,994.7,94,0.0
2020-01-05T23:00,11.3,8.4,335,9.7,0.00,90,994.6,94,0.0
2020-01-06T00:00,12.4,8.1,347,9.6,0.00,83,994.7,70,0.0
2020-01-06T01:00,11.0,9.1,353,8.9,0.00,87,994.4,67,0.0
2020-01-06T02:00,12.5,5.0,300,9.0,0.00,79,994.5,71,0.0
2020-01-06T03:00,10.4,7.1,315,8.8,0.00,90,994.1,78,0.0
2020-01-06T04:00,10.9,5.8,330,9.0,0.00,88,993.5,99,0.0
2020-01-06T05:00,9.7,5.1,278,8.9,0.00,95,993.2,72,0.0
2020-01-06T06:00,10.0,4.7,274,9.1,0.00,94,993.5,74,0.0
2020-01-06T07:00,10.6,4.2,290,9.5,0.00,93,993.9,88,1.0
2020-01-06T08:00,12.7,7.2,297,9.8,0.00,83,994.9,61,53.0
2020-01-06T09:00,14.8,5.6,320,9.5,0.00,71,995.8,82,164.0
2020-01-06T10:00,16.5,6.9,321,8.5,0.00,59,996.4,63,281.0
2020-01-06T11:00,17.3,6.8,335,7.8,0.00,53,995.8,100,333.0
2020-01-06T12:00,16.4,5.2,348,8.2,0.00,58,994.8,96,113.0
2020-01-06T13:00,16.9,5.7,18,8.6,0.00,58,993.8,82,234.0
2020-01-06T14:00,17.2,5.8,22,9.1,0.00,59,993.6,99,271.0
2020-01-06T15:00,16.5,7.3,33,9.3,0.00,62,993.5,98,128.0
2020-01-06T16:00,16.2,7.0,35,9.4,0.00,64,994.0,100,120.0
2020-01-06T17:00,14.4,6.6,41,10.1,0.00,75,994.0,100,31.0
2020-01-06T18:00,13.3,7.2,53,10.2,0.00,82,994.4,99,0.0
2020-01-06T19:00,13.3,8.7,66,10.5,0.00,83,994.6,100,0.0
2020-01-06T20:00,13.2,10.4,70,10.6,0.00,84,994.6,67,0.0
2020-01-06T21:00,12.4,7.0,69,10.6,0.00,88,994.8,100,0.0
2020-01-06T22:00,11.7,5.9,79,10.5,0.00,92,995.0,99,0.0
2020-01-06T23:00,11.5,5.4,90,10.3,0.00,93,994.7,100,0.0
2020-01-07T00:00,12.1,6.9,99,10.2,0.00,88,993.8,100,0.0
2020-01-07T01:00,12.3,6.8,115,10.0,0.00,86,993.4,100,0.0
2020-01-07T02:00,12.1,5.6,117,9.9,0.00,87,993.0,99,0.0
2020-01-07T03:00,12.1,5.7,125,9.8,0.00,86,992.4,100,0.0
2020-01-07T04:00,12.0,6.9,133,9.8,0.00,86,992.1,100,0.0
2020-01-07T05:00,11.8,5.6,117,9.9,0.00,88,992.2,92,0.0
2020-01-07T06:00,11.2,6.4,106,10.0,0.00,92,992.5,33,0.0
2020-01-07T07:00,11.0,7.4,113,9.9,0.00,93,993.0,100,1.0
2020-01-07T08:00,12.4,10.6,114,10.3,0.00,87,993.8,100,21.0
2020-01-07T09:00,13.7,10.1,125,10.6,0.00,82,994.1,100,97.0
2020-01-07T10:00,14.0,8.5,118,11.0,0.20,82,994.3,63,86.0
2020-01-07T11:00,16.2,9.2,111,11.4,0.10,73,993.6,57,363.0
2020-01-07T12:00,17.7,11.0,139,11.2,0.00,66,992.5,99,438.0
2020-01-07T13:00,17.2,11.5,141,11.5,0.10,69,991.3,100,211.0
2020-01-07T14:00,17.1,11.5,129,12.0,0.10,72,990.6,100,213.0
2020-01-07T15:00,16.5,10.9,107,12.2,0.00,76,990.1,62,126.0
2020-01-07T16:00,16.6,11.2,90,12.3,0.00,75,989.8,94,154.0
2020-01-07T17:00,15.7,7.4,104,12.5,0.00,82,989.7,90,42.0
2020-01-07T18:00,14.8,8.4,80,12.6,0.10,87,990.4,48,0.0
2020-01-07T19:00,13.7,8.7,85,12.5,0.00,92,990.5,75,0.0
2020-01-07T20:00,13.1,5.0,69,12.3,0.00,95,991.3,56,0.0
2020-01-07T21:00,13.0,8.1,77,12.3,0.10,96,991.3,46,0.0
2020-01-07T22:00,13.1,9.8,84,12.4,1.00,96,991.2,71,0.0
2020-01-07T23:00,12.8,10.1,88,12.2,0.20,96,990.9,57,0.0
2020-01-08T00:00,12.7,11.0,101,11.8,0.40,95,990.3,63,0.0
2020-01-08T01:00,12.3,12.6,121,11.3,1.00,93,989.7,63,0.0
2020-01-08T02:00,12.5,3.8,221,11.0,0.40,91,989.5,86,0.0
2020-01-08T03:00,11.8,9.6,326,11.4,0.70,97,989.2,78,0.0
2020-01-08T04:00,11.7,8.8,19,11.4,1.30,98,988.8,80,0.0
2020-01-08T05:00,12.4,11.4,108,11.1,1.10,92,988.9,100,0.0
2020-01-08T06:00,12.5,8.4,121,11.3,0.80,92,989.3,100,0.0
2020-01-08T07:00,12.4,3.6,84,11.4,1.30,94,989.6,100,1.0
2020-01-08T08:00,12.7,5.5,58,11.6,2.70,93,990.5,100,24.0
2020-01-08T09:00,13.2,7.0,69,11.6,1.70,90,991.0,96,68.0
2020-01-08T10:00,14.0,7.7,101,11.9,0.40,87,990.8,100,158.0
2020-01-08T11:00,15.0,8.7,114,12.7,0.90,86,990.2,100,283.0
2020-01-08T12:00,15.5,8.6,123,12.7,0.30,83,989.1,100,267.0
2020-01-08T13:00,15.2,6.3,121,12.5,0.30,84,988.2,100,168.0
2020-01-08T14:00,15.0,5.8,94,12.8,0.40,87,987.7,100,131.0
2020-01-08T15:00,14.8,5.9,79,13.0,0.40,89,987.7,100,134.0
2020-01-08T16:00,14.5,4.4,9,12.9,0.60,90,987.9,100,83.0
2020-01-08T17:00,13.7,8.7,287,12.2,0.70,90,989.2,100,26.0
2020-01-08T18:00,12.9,14.0,312,11.8,0.00,93,989.9,44,0.0
2020-01-08T19:00,12.3,12.2,317,11.5,0.00,95,990.3,29,0.0
2020-01-08T20:00,11.1,13.3,311,10.4,0.00,95,991.1,18,0.0
2020-01-08T21:00,10.6,12.5,311,10.0,0.00,96,991.7,10,0.0
2020-01-08T22:00,10.5,13.5,312,9.8,0.00,95,992.2,4,0.0
2020-01-08T23:00,10.3,14.0,316,9.5,0.00,95,992.6,1,0.0
2020-01-09T00:00,9.9,12.7,317,9.1,0.00,94,992.4,0,0.0
2020-01-09T01:00,9.4,13.0,312,8.7,0.00,95,992.4,0,0.0
2020-01-09T02:00,9.0,12.8,308,8.3,0.00,95,992.1,0,0.0
2020-01-09T03:00,8.5,12.9,306,7.8,0.00,95,992.2,0,0.0
2020-01-09T04:00,8.0,13.1,307,7.0,0.00,93,992.2,0,0.0
2020-01-09T05:00,8.3,13.2,305,7.5,0.00,95,992.4,0,0.0
2020-01-09T06:00,7.7,11.8,310,6.8,0.00,94,993.2,0,0.0
2020-01-09T07:00,7.3,11.8,310,6.5,0.00,95,994.1,0,1.0
2020-01-09T08:00,8.5,14.5,312,7.2,0.00,92,995.1,0,82.0
2020-01-09T09:00,10.3,14.8,321,7.8,0.00,85,996.4,0,251.0
2020-01-09T10:00,12.0,14.5,325,8.3,0.00,78,996.9,0,417.0
2020-01-09T11:00,13.8,14.6,327,8.4,0.00,70,996.3,4,539.0
2020-01-09T12:00,15.1,15.1,327,7.4,0.00,60,995.4,10,602.0
2020-01-09T13:00,15.9,16.1,326,5.7,0.00,51,994.6,7,592.0
2020-01-09T14:00,16.2,15.9,327,4.3,0.00,45,994.3,4,522.0
2020-01-09T15:00,16.0,15.1,327,3.8,0.00,44,994.0,1,405.0
2020-01-09T16:00,15.1,11.5,319,4.8,0.00,50,994.0,0,240.0
2020-01-09T17:00,11.8,7.0,305,6.5,0.00,70,994.6,0,72.0
2020-01-09T18:00,10.5,7.9,300,6.7,0.00,78,995.4,5,0.0
2020-01-09T19:00,9.6,8.4,301,6.6,0.00,82,995.8,4,0.0
2020-01-09T20:00,8.9,8.5,306,6.4,0.00,85,996.2,5,0.0
2020-01-09T21:00,8.3,8.7,312,6.2,0.00,87,996.7,7,0.0
2020-01-09T22:00,8.0,8.9,317,6.1,0.00,88,996.6,8,0.0
2020-01-09T23:00,7.4,8.2,319,5.8,0.00,89,996.2,0,0.0
2020-01-10T00:00,6.8,7.7,311,5.4,0.00,91,995.5,0,0.0
2020-01-10T01:00,6.4,7.9,309,5.2,0.00,92,994.8,0,0.0
2020-01-10T02:00,6.2,8.5,306,5.1,0.00,92,994.3,0,0.0
2020-01-10T03:00,6.1,10.3,299,5.1,0.00,93,993.7,0,0.0
2020-01-10T04:00,6.1,12.7,295,5.2,0.00,94,993.7,0,0.0
2020-01-10T05:00,6.2,13.7,297,5.6,0.00,96,994.8,0,0.0
2020-01-10T06:00,6.1,13.2,296,5.5,0.00,96,995.2,0,0.0
2020-01-10T07:00,6.1,13.5,295,5.4,0.00,95,995.5,3,1.0
2020-01-10T08:00,7.7,14.3,304,6.0,0.00,89,996.1,0,83.0
2020-01-10T09:00,10.1,14.5,318,6.9,0.00,80,996.9,0,255.0
2020-01-10T10:00,12.3,15.8,325,7.4,0.00,72,997.0,0,423.0
2020-01-10T11:00,14.0,15.4,327,7.7,0.00,66,996.1,0,548.0
2020-01-10T12:00,15.5,14.9,323,8.0,0.00,61,995.5,0,612.0
2020-01-10T13:00,16.4,15.3,315,7.9,0.00,57,994.9,0,609.0
2020-01-10T14:00,16.8,15.9,309,7.4,0.00,54,994.3,0,539.0
2020-01-10T15:00,16.7,14.8,304,7.2,0.00,53,994.0,0,412.0
2020-01-10T16:00,16.0,11.9,299,7.4,0.00,57,993.9,0,243.0
2020-01-10T17:00,12.4,7.6,289,8.2,0.00,76,993.8,0,74.0
2020-01-10T18:00,11.3,7.7,281,7.8,0.00,79,994.2,0,1.0
2020-01-10T19:00,10.6,8.4,290,7.1,0.00,79,994.6,0,0.0
2020-01-10T20:00,9.7,9.1,304,6.6,0.00,81,995.1,0,0.0
2020-01-10T21:00,8.9,9.1,304,6.0,0.00,82,995.6,0,0.0
2020-01-10T22:00,7.9,8.4,310,5.7,0.00,86,995.7,0,0.0
2020-01-10T23:00,7.2,7.9,313,5.3,0.00,88,995.4,0,0.0
2020-01-11T00:00,6.8,8.4,313,5.2,0.00,90,994.9,0,0.0
2020-01-11T01:00,6.4,8.5,306,5.0,0.00,91,994.7,0,0.0
2020-01-11T02:00,6.1,9.8,306,4.9,0.00,92,994.3,0,0.0
2020-01-11T03:00,5.8,10.4,316,4.8,0.00,93,993.7,2,0.0
2020-01-11T04:00,5.6,9.7,318,4.6,0.00,93,993.5,3,0.0
2020-01-11T05:00,6.2,10.8,307,5.4,0.00,94,994.1,41,0.0
2020-01-11T06:00,6.5,8.8,305,5.6,0.00,94,995.0,87,0.0
2020-01-11T07:00,6.3,7.1,311,5.5,0.00,95,995.2,4,1.0
2020-01-11T08:00,8.0,8.4,317,6.2,0.00,88,995.8,2,84.0
2020-01-11T09:00,10.6,6.6,315,6.8,0.00,77,996.5,13,254.0
2020-01-11T10:00,12.7,7.3,290,7.1,0.00,69,997.0,22,410.0
2020-01-11T11:00,14.4,10.4,290,7.2,0.00,62,996.6,14,530.0
2020-01-11T12:00,15.7,11.4,288,7.1,0.00,57,995.5,6,601.0
2020-01-11T13:00,16.6,10.7,290,6.9,0.00,53,994.3,45,603.0
2020-01-11T14:00,17.1,9.6,290,6.7,0.00,51,993.7,51,500.0
2020-01-11T15:00,17.1,10.3,295,6.7,0.00,50,993.4,39,385.0
2020-01-11T16:00,16.4,8.1,302,7.5,0.00,56,993.3,65,224.0
2020-01-11T17:00,13.4,8.6,285,9.0,0.00,75,993.1,18,58.0
2020-01-11T18:00,12.8,6.7,286,8.5,0.00,75,993.1,0,1.0
2020-01-11T19:00,10.5,9.1,304,8.0,0.00,85,993.9,0,0.0
2020-01-11T20:00,9.6,10.2,321,7.7,0.00,88,994.3,2,0.0
2020-01-11T21:00,8.9,10.5,322,7.4,0.00,90,994.5,0,0.0
2020-01-11T22:00,8.4,9.7,318,7.0,0.00,91,995.0,0,0.0
2020-01-11T23:00,7.9,9.2,309,6.8,0.00,93,994.9,0,0.0
2020-01-12T00:00,7.4,9.4,317,6.4,0.00,94,994.2,7,0.0
2020-01-12T01:00,7.5,7.1,315,6.7,0.00,95,994.2,0,0.0
2020-01-12T02:00,7.3,6.6,315,6.6,0.00,95,993.9,0,0.0
2020-01-12T03:00,6.5,7.7,307,5.9,0.00,96,993.0,0,0.0
2020-01-12T04:00,7.0,7.4,313,6.5,0.00,96,992.7,0,0.0
2020-01-12T05:00,7.2,8.9,297,6.6,0.00,96,993.3,0,0.0
2020-01-12T06:00,6.5,5.7,305,6.1,0.00,97,993.2,0,0.0
2020-01-12T07:00,6.0,5.8,270,5.8,0.00,99,992.8,43,1.0
2020-01-12T08:00,8.8,5.6,243,7.6,0.00,92,993.5,33,80.0
2020-01-12T09:00,12.1,6.8,252,8.7,0.00,80,994.1,29,248.0
2020-01-12T10:00,15.1,8.1,257,8.7,0.00,66,994.4,28,412.0
2020-01-12T11:00,17.1,8.0,260,8.4,0.00,57,993.4,52,548.0
2020-01-12T12:00,18.5,9.0,265,8.5,0.00,52,992.3,70,600.0
2020-01-12T13:00,19.5,9.4,274,8.2,0.00,48,991.1,73,596.0
2020-01-12T14:00,19.9,8.0,275,8.1,0.00,47,990.2,75,523.0
2020-01-12T15:00,19.8,7.7,281,8.4,0.00,48,989.6,69,393.0
2020-01-12T16:00,18.8,4.5,299,10.5,0.00,58,989.2,44,230.0
2020-01-12T17:00,15.4,8.9,313,10.5,0.00,73,989.4,0,75.0
2020-01-12T18:00,13.2,9.9,327,9.8,0.00,80,989.4,1,1.0
2020-01-12T19:00,11.9,10.2,337,9.5,0.00,86,989.7,0,0.0
2020-01-12T20:00,11.2,10.2,352,9.1,0.00,87,990.2,0,0.0
2020-01-12T21:00,11.0,9.0,23,8.7,0.00,86,990.1,2,0.0
2020-01-12T22:00,10.1,9.7,39,8.2,0.00,88,990.0,1,0.0
2020-01-12T23:00,9.2,10.0,77,7.7,0.00,91,989.4,7,0.0
2020-01-13T00:00,8.8,8.9,122,7.6,0.00,92,988.7,0,0.0
2020-01-13T01:00,8.1,9.0,151,7.2,0.00,94,987.9,49,0.0
2020-01-13T02:00,8.9,7.2,153,7.8,0.00,93,987.0,57,0.0
2020-01-13T03:00,8.9,7.2,153,7.8,0.00,93,986.2,2,0.0
2020-01-13T04:00,7.9,8.4,155,7.1,0.00,95,985.8,0,0.0
2020-01-13T05:00,9.1,7.1,150,8.4,0.00,95,986.4,3,0.0
2020-01-13T06:00,9.2,8.9,153,8.5,0.00,95,986.4,1,0.0
2020-01-13T07:00,9.4,10.9,153,8.7,0.00,95,986.9,1,1.0
2020-01-13T08:00,11.4,14.9,148,9.4,0.00,87,987.7,2,77.0
2020-01-13T09:00,14.6,14.7,149,10.0,0.00,74,988.3,11,238.0
2020-01-13T10:00,17.4,16.4,151,10.4,0.00,63,988.4,40,387.0
2020-01-13T11:00,19.5,17.7,151,10.5,0.00,56,987.7,29,482.0
2020-01-13T12:00,20.8,17.8,148,11.1,0.00,54,986.6,51,502.0
2020-01-13T13:00,20.4,14.8,167,13.0,1.10,62,985.7,49,429.0
2020-01-13T14:00,19.5,10.2,135,15.0,4.70,75,985.3,23,359.0
2020-01-13T15:00,19.6,8.5,126,15.5,1.50,77,985.2,56,316.0
2020-01-13T16:00,18.7,7.6,115,16.6,3.60,88,985.7,96,150.0
2020-01-13T17:00,17.7,7.3,101,14.4,2.00,81,986.1,100,28.0
2020-01-13T18:00,16.0,5.0,339,14.4,0.10,90,987.1,100,1.0
2020-01-13T19:00,16.2,5.0,21,14.9,0.70,92,988.2,99,0.0
2020-01-13T20:00,15.5,10.8,86,13.8,0.20,90,988.8,96,0.0
2020-01-13T21:00,14.5,12.5,102,13.0,0.00,90,989.4,48,0.0
2020-01-13T22:00,14.2,5.4,98,12.4,0.00,89,989.7,45,0.0
2020-01-13T23:00,12.8,3.9,304,12.1,0.00,96,990.2,97,0.0
2020-01-14T00:00,13.4,3.2,360,12.8,0.00,96,989.7,100,0.0
2020-01-14T01:00,13.7,5.8,360,13.0,0.20,96,989.8,92,0.0
2020-01-14T02:00,13.5,6.7,344,13.0,0.10,97,989.4,100,0.0
2020-01-14T03:00,13.2,6.8,335,13.0,0.00,98,989.3,100,0.0
2020-01-14T04:00,13.2,8.2,331,13.0,0.00,98,989.3,100,0.0
2020-01-14T05:00,11.7,8.1,328,11.3,0.00,97,989.8,100,0.0
2020-01-14T06:00,11.1,6.1,332,10.8,0.00,98,990.2,32,0.0
2020-01-14T07:00,10.7,6.0,327,10.5,0.00,98,990.7,31,1.0
2020-01-14T08:00,12.1,9.8,324,11.2,0.00,94,991.4,57,70.0
2020-01-14T09:00,13.4,9.4,328,11.8,0.00,90,992.1,42,213.0
2020-01-14T10:00,15.1,8.7,343,11.8,0.00,81,992.5,48,360.0
2020-01-14T11:00,16.8,5.8,7,11.9,0.00,73,992.3,84,464.0
2020-01-14T12:00,17.6,4.0,355,12.2,0.00,71,991.3,99,460.0
2020-01-14T13:00,18.0,3.8,319,12.3,0.00,69,990.3,100,321.0
2020-01-14T14:00,18.4,4.9,287,12.1,0.00,67,989.6,100,249.0
2020-01-14T15:00,18.3,6.6,279,12.0,0.00,67,989.3,65,182.0
2020-01-14T16:00,17.9,5.8,292,11.9,0.00,68,989.3,10,111.0
2020-01-14T17:00,15.8,5.6,320,12.8,0.00,82,989.9,16,53.0
2020-01-14T18:00,14.7,8.4,320,12.6,0.00,87,990.3,99,1.0
2020-01-14T19:00,13.8,10.4,314,12.2,0.00,90,991.1,82,0.0
2020-01-14T20:00,12.4,9.7,309,11.4,0.00,94,991.6,60,0.0
2020-01-14T21:00,11.8,9.9,314,10.8,0.00,94,992.0,38,0.0
2020-01-14T22:00,11.2,10.2,321,10.3,0.00,94,992.3,16,0.0
2020-01-14T23:00,10.5,9.4,328,9.7,0.00,95,992.0,5,0.0
2020-01-15T00:00,9.8,7.7,323,9.2,0.00,96,991.8,3,0.0
